UNIQID	CreditScore	Age	Tenure	Balance	NumOfProducts	HasCrCard	IsActiveMember	EstimatedSalary	Geography_Germany	Geography_Spain	Gender_Male
r2697	623.0	28.0	4.0	0.0	2.0	1.0	0.0	41227.67	0.0	0.0	0.0
r4949	625.0	36.0	3.0	0.0	2.0	1.0	0.0	41295.1	0.0	0.0	0.0
r2492	629.0	43.0	0.0	0.0	2.0	1.0	1.0	41263.69	0.0	0.0	0.0
r4195	595.0	53.0	7.0	0.0	2.0	1.0	0.0	41371.68	0.0	0.0	0.0
r1350	595.0	33.0	9.0	0.0	2.0	1.0	1.0	41447.86	0.0	0.0	0.0
r2378	643.0	35.0	6.0	0.0	2.0	1.0	1.0	41549.64	0.0	1.0	0.0
r670	771.0	18.0	1.0	0.0	2.0	0.0	0.0	41542.95	0.0	1.0	1.0
r329	788.0	70.0	1.0	0.0	2.0	1.0	1.0	41610.62	0.0	1.0	0.0
r1460	655.0	56.0	5.0	0.0	2.0	1.0	1.0	41782.7	0.0	1.0	0.0
r38	613.0	34.0	3.0	0.0	1.0	1.0	1.0	41724.72	0.0	1.0	1.0
r3649	638.0	57.0	6.0	0.0	1.0	1.0	0.0	33676.48	0.0	0.0	1.0
r2363	850.0	50.0	10.0	0.0	2.0	1.0	1.0	33741.84	0.0	1.0	0.0
r3655	447.0	43.0	2.0	0.0	2.0	1.0	0.0	33879.26	0.0	0.0	1.0
r1693	630.0	43.0	9.0	0.0	2.0	1.0	1.0	34338.04	0.0	0.0	1.0
r1927	531.0	44.0	3.0	0.0	2.0	1.0	1.0	34416.79	0.0	0.0	1.0
r1031	520.0	42.0	6.0	0.0	2.0	1.0	1.0	34410.55	0.0	1.0	0.0
r1285	809.0	80.0	8.0	0.0	2.0	0.0	1.0	34164.05	0.0	1.0	1.0
r1383	675.0	33.0	6.0	0.0	2.0	1.0	0.0	34045.61	0.0	0.0	0.0
r927	576.0	26.0	8.0	0.0	2.0	0.0	1.0	34101.06	0.0	1.0	1.0
r3597	666.0	47.0	2.0	0.0	1.0	1.0	0.0	35046.97	0.0	0.0	1.0
r2072	774.0	46.0	9.0	0.0	2.0	1.0	1.0	34774.26	0.0	1.0	1.0
r627	507.0	42.0	6.0	0.0	2.0	1.0	0.0	34777.23	0.0	0.0	1.0
r2173	620.0	32.0	7.0	0.0	2.0	1.0	1.0	34665.79	0.0	0.0	1.0
r609	504.0	73.0	8.0	0.0	1.0	1.0	1.0	34595.58	0.0	0.0	0.0
r4586	730.0	47.0	7.0	0.0	1.0	1.0	0.0	33373.26	0.0	0.0	0.0
r2434	622.0	58.0	2.0	0.0	2.0	1.0	1.0	33277.31	0.0	1.0	0.0
r1023	516.0	40.0	9.0	0.0	2.0	0.0	1.0	33266.29	0.0	0.0	0.0
r4953	760.0	37.0	7.0	0.0	1.0	0.0	0.0	32863.24	0.0	0.0	1.0
r1351	687.0	26.0	6.0	0.0	2.0	1.0	1.0	32909.13	0.0	0.0	0.0
r462	850.0	31.0	4.0	0.0	2.0	1.0	1.0	33082.81	0.0	0.0	0.0
r2177	572.0	47.0	2.0	0.0	2.0	1.0	0.0	36099.7	0.0	0.0	0.0
r1617	661.0	42.0	3.0	0.0	2.0	1.0	0.0	35989.41	0.0	1.0	0.0
r1382	605.0	34.0	2.0	0.0	1.0	0.0	0.0	35982.42	0.0	0.0	0.0
r2393	710.0	45.0	1.0	0.0	2.0	1.0	1.0	36154.66	0.0	0.0	1.0
r2020	675.0	39.0	7.0	0.0	2.0	0.0	1.0	36267.21	0.0	0.0	1.0
r1155	666.0	40.0	2.0	0.0	2.0	0.0	0.0	36371.27	0.0	0.0	0.0
r2529	821.0	28.0	8.0	0.0	1.0	1.0	1.0	36754.13	0.0	0.0	0.0
r4906	608.0	45.0	4.0	0.0	2.0	0.0	0.0	36697.48	0.0	1.0	1.0
r1209	606.0	32.0	6.0	0.0	2.0	0.0	1.0	36540.63	0.0	0.0	1.0
r4907	655.0	41.0	5.0	0.0	1.0	0.0	0.0	36548.0	0.0	0.0	0.0
r3618	795.0	56.0	5.0	0.0	1.0	1.0	0.0	35418.69	0.0	1.0	0.0
r2153	592.0	38.0	4.0	0.0	2.0	1.0	0.0	35338.96	0.0	0.0	0.0
r1441	622.0	31.0	7.0	0.0	1.0	1.0	0.0	35408.77	0.0	0.0	1.0
r2421	653.0	40.0	0.0	0.0	2.0	1.0	0.0	35795.85	0.0	0.0	0.0
r2193	756.0	42.0	9.0	0.0	2.0	1.0	0.0	35673.42	0.0	0.0	0.0
r4449	704.0	24.0	2.0	0.0	1.0	1.0	0.0	35600.25	0.0	1.0	0.0
r2410	664.0	24.0	7.0	0.0	1.0	0.0	1.0	35611.35	0.0	0.0	1.0
r1088	676.0	38.0	1.0	0.0	2.0	0.0	1.0	35644.79	0.0	0.0	1.0
r143	605.0	36.0	9.0	0.0	2.0	0.0	1.0	35521.63	0.0	1.0	0.0
r2329	657.0	50.0	9.0	0.0	2.0	0.0	0.0	37171.46	0.0	0.0	1.0
r1437	723.0	45.0	4.0	0.0	2.0	1.0	0.0	37214.39	0.0	1.0	0.0
r2597	798.0	32.0	7.0	0.0	2.0	0.0	1.0	37731.95	0.0	0.0	1.0
r2113	757.0	46.0	0.0	0.0	2.0	1.0	0.0	37460.05	0.0	0.0	1.0
r316	706.0	34.0	8.0	0.0	2.0	1.0	1.0	37479.97	0.0	0.0	1.0
r3382	545.0	39.0	6.0	0.0	1.0	0.0	0.0	38410.74	0.0	1.0	0.0
r3216	711.0	51.0	7.0	0.0	3.0	1.0	0.0	38409.79	0.0	0.0	1.0
r3937	610.0	45.0	3.0	0.0	1.0	1.0	0.0	38276.84	0.0	1.0	0.0
r2542	677.0	37.0	3.0	0.0	2.0	1.0	1.0	38252.25	0.0	0.0	0.0
r967	718.0	38.0	7.0	0.0	2.0	1.0	0.0	38308.34	0.0	0.0	1.0
r545	742.0	33.0	6.0	0.0	2.0	0.0	0.0	38550.4	0.0	0.0	1.0
r1440	604.0	34.0	3.0	0.0	2.0	1.0	0.0	38587.7	0.0	1.0	0.0
r218	636.0	34.0	8.0	0.0	2.0	1.0	0.0	38570.13	0.0	0.0	1.0
r2918	563.0	57.0	6.0	0.0	2.0	1.0	1.0	39297.48	0.0	1.0	1.0
r1723	545.0	47.0	5.0	0.0	2.0	1.0	1.0	38970.14	0.0	1.0	0.0
r4561	665.0	51.0	8.0	0.0	1.0	1.0	1.0	38928.48	0.0	1.0	0.0
r4080	815.0	57.0	5.0	0.0	3.0	0.0	0.0	38941.44	0.0	1.0	0.0
r944	850.0	28.0	2.0	0.0	2.0	1.0	1.0	38773.74	0.0	0.0	0.0
r1	683.0	33.0	9.0	0.0	2.0	1.0	1.0	38784.42	0.0	0.0	0.0
r2991	584.0	48.0	2.0	213146.2	1.0	1.0	0.0	75161.25	0.0	1.0	0.0
r4348	663.0	58.0	5.0	216109.88	1.0	0.0	1.0	74176.71	0.0	1.0	0.0
r2501	736.0	43.0	4.0	202443.47	1.0	1.0	0.0	72375.03	0.0	0.0	1.0
r1810	716.0	30.0	2.0	205770.78	2.0	0.0	0.0	65464.66	1.0	0.0	0.0
r4184	479.0	33.0	2.0	208165.53	1.0	0.0	0.0	50774.81	0.0	0.0	0.0
r3916	850.0	39.0	6.0	206014.94	2.0	0.0	1.0	42774.84	0.0	1.0	1.0
r4393	564.0	36.0	7.0	206329.65	1.0	1.0	1.0	46632.87	0.0	0.0	0.0
r1822	561.0	22.0	6.0	186788.96	2.0	1.0	0.0	73286.8	0.0	0.0	0.0
r1447	701.0	23.0	5.0	186101.18	2.0	1.0	1.0	76611.33	1.0	0.0	1.0
r1332	703.0	33.0	8.0	190566.65	1.0	1.0	1.0	79997.14	0.0	0.0	0.0
r801	506.0	59.0	3.0	190353.08	1.0	1.0	0.0	78365.75	1.0	0.0	0.0
r115	665.0	28.0	8.0	191402.82	2.0	1.0	0.0	83238.4	0.0	0.0	1.0
r2431	694.0	38.0	5.0	195926.39	1.0	1.0	1.0	85522.84	0.0	0.0	0.0
r4507	682.0	28.0	10.0	200724.96	1.0	0.0	1.0	82872.64	0.0	0.0	1.0
r4418	624.0	71.0	4.0	170252.05	3.0	1.0	1.0	73679.59	0.0	0.0	0.0
r1281	578.0	34.0	4.0	175111.11	1.0	1.0	1.0	74858.3	0.0	0.0	1.0
r3616	760.0	39.0	6.0	178585.46	1.0	1.0	0.0	67131.3	0.0	0.0	1.0
r689	547.0	48.0	1.0	179380.74	2.0	0.0	1.0	69263.1	0.0	0.0	0.0
r2733	696.0	35.0	4.0	174902.26	1.0	1.0	0.0	69079.85	1.0	0.0	0.0
r3349	481.0	44.0	9.0	175303.06	1.0	1.0	0.0	65500.53	0.0	0.0	1.0
r3167	646.0	42.0	3.0	175159.9	2.0	0.0	0.0	67124.48	0.0	0.0	0.0
r4120	682.0	35.0	2.0	181166.44	1.0	1.0	1.0	63737.19	0.0	0.0	0.0
r3556	705.0	44.0	0.0	184552.12	1.0	1.0	0.0	68860.3	0.0	1.0	1.0
r3886	563.0	35.0	2.0	183572.84	1.0	1.0	1.0	66006.75	0.0	0.0	0.0
r258	686.0	29.0	3.0	185379.02	1.0	1.0	0.0	64679.07	1.0	0.0	1.0
r3415	693.0	36.0	8.0	178111.82	1.0	0.0	0.0	58719.63	0.0	0.0	1.0
r495	626.0	36.0	2.0	181671.16	2.0	1.0	1.0	57531.14	1.0	0.0	1.0
r472	681.0	38.0	6.0	181804.34	2.0	1.0	1.0	57517.71	1.0	0.0	1.0
r1834	773.0	41.0	7.0	190238.93	1.0	1.0	1.0	57549.65	0.0	0.0	0.0
r1136	456.0	33.0	1.0	188285.68	1.0	0.0	0.0	58363.94	0.0	0.0	0.0
r4444	711.0	25.0	5.0	190066.54	1.0	0.0	0.0	51345.39	0.0	0.0	0.0
r3986	803.0	32.0	9.0	192122.84	1.0	1.0	1.0	54277.45	0.0	0.0	0.0
r4463	581.0	44.0	7.0	189318.16	2.0	1.0	0.0	45026.23	0.0	1.0	0.0
r4592	638.0	36.0	6.0	188455.19	1.0	0.0	0.0	47031.4	0.0	0.0	1.0
r3192	713.0	52.0	0.0	185891.54	1.0	1.0	1.0	46369.57	0.0	0.0	0.0
r4245	775.0	48.0	4.0	178144.91	2.0	0.0	0.0	50168.41	0.0	1.0	1.0
r1179	714.0	42.0	2.0	177640.09	1.0	0.0	1.0	47166.55	1.0	0.0	1.0
r2309	697.0	38.0	1.0	182065.85	1.0	1.0	0.0	49503.5	0.0	0.0	0.0
r4408	646.0	25.0	5.0	182876.88	2.0	1.0	1.0	42537.59	0.0	1.0	1.0
r415	706.0	35.0	8.0	178032.53	1.0	0.0	1.0	42181.68	0.0	0.0	0.0
r2513	479.0	27.0	2.0	172463.45	1.0	1.0	1.0	40315.27	0.0	1.0	1.0
r679	779.0	26.0	4.0	174318.13	2.0	0.0	1.0	38296.21	0.0	1.0	0.0
r2717	660.0	31.0	6.0	172325.67	1.0	0.0	1.0	45438.38	0.0	0.0	0.0
r1573	569.0	25.0	9.0	173459.45	2.0	1.0	1.0	44381.06	1.0	0.0	1.0
r3103	661.0	42.0	2.0	178820.91	1.0	0.0	0.0	29358.57	0.0	1.0	1.0
r1294	673.0	47.0	1.0	183579.54	2.0	0.0	1.0	34047.54	1.0	0.0	1.0
r4384	651.0	35.0	0.0	181821.96	2.0	0.0	1.0	36923.67	0.0	0.0	1.0
r4796	668.0	42.0	8.0	187534.79	1.0	1.0	1.0	32900.41	0.0	0.0	1.0
r2689	608.0	23.0	8.0	197715.93	2.0	1.0	1.0	116124.28	1.0	0.0	1.0
r4137	717.0	42.0	5.0	190305.78	1.0	1.0	0.0	99347.8	0.0	1.0	0.0
r3136	667.0	43.0	8.0	190227.46	1.0	1.0	0.0	97508.04	0.0	0.0	1.0
r4803	603.0	51.0	8.0	186825.57	1.0	1.0	0.0	93739.71	0.0	0.0	1.0
r3529	742.0	28.0	2.0	191864.51	1.0	1.0	0.0	108457.99	0.0	0.0	0.0
r4326	662.0	54.0	1.0	187997.15	1.0	0.0	0.0	111442.71	0.0	1.0	0.0
r1864	726.0	34.0	0.0	185734.75	1.0	1.0	1.0	102036.82	0.0	0.0	0.0
r845	627.0	23.0	5.0	184244.86	1.0	1.0	0.0	103099.22	1.0	0.0	1.0
r2590	593.0	69.0	2.0	187013.13	2.0	0.0	1.0	105898.69	1.0	0.0	1.0
r2014	628.0	40.0	5.0	181768.32	2.0	1.0	1.0	129107.97	1.0	0.0	1.0
r2223	515.0	35.0	10.0	176273.95	1.0	0.0	1.0	121277.78	0.0	1.0	1.0
r1470	660.0	29.0	6.0	180520.29	1.0	1.0	1.0	123850.58	1.0	0.0	0.0
r156	577.0	26.0	1.0	180530.51	1.0	0.0	0.0	123454.62	0.0	0.0	0.0
r3034	485.0	29.0	7.0	182123.79	1.0	1.0	0.0	116828.51	0.0	0.0	1.0
r3547	698.0	31.0	8.0	185078.26	1.0	0.0	0.0	115337.74	0.0	1.0	0.0
r849	602.0	32.0	7.0	184715.86	2.0	1.0	0.0	113781.99	1.0	0.0	1.0
r648	708.0	32.0	8.0	187487.63	1.0	1.0	1.0	120115.5	0.0	1.0	0.0
r4526	697.0	32.0	7.0	175464.85	3.0	1.0	0.0	116442.42	0.0	0.0	1.0
r3684	628.0	31.0	6.0	175443.75	1.0	1.0	0.0	113167.17	0.0	0.0	0.0
r1646	731.0	29.0	5.0	179539.2	1.0	0.0	0.0	112010.02	0.0	0.0	1.0
r99	742.0	33.0	0.0	181656.51	1.0	1.0	1.0	107667.91	1.0	0.0	1.0
r3720	674.0	46.0	2.0	174701.05	1.0	1.0	0.0	90189.72	0.0	0.0	1.0
r827	754.0	39.0	6.0	170184.99	2.0	1.0	0.0	89593.26	0.0	1.0	1.0
r292	647.0	33.0	3.0	168560.46	2.0	0.0	0.0	90270.16	1.0	0.0	0.0
r4294	806.0	30.0	8.0	168078.83	1.0	1.0	0.0	85028.36	1.0	0.0	1.0
r3898	698.0	64.0	1.0	169362.43	1.0	1.0	0.0	84760.32	1.0	0.0	0.0
r663	598.0	27.0	10.0	171283.91	1.0	1.0	1.0	84136.12	1.0	0.0	0.0
r1565	715.0	37.0	9.0	165252.52	1.0	1.0	0.0	85286.3	0.0	0.0	1.0
r2549	717.0	36.0	2.0	164557.95	1.0	0.0	1.0	82336.73	0.0	1.0	0.0
r3808	639.0	60.0	5.0	162039.78	1.0	1.0	1.0	84361.72	0.0	0.0	0.0
r3286	710.0	47.0	5.0	158623.14	1.0	0.0	0.0	83499.89	0.0	0.0	1.0
r3462	620.0	39.0	9.0	159492.79	1.0	1.0	0.0	80582.34	1.0	0.0	1.0
r2703	607.0	36.0	8.0	158261.68	1.0	1.0	1.0	76744.72	0.0	1.0	1.0
r4145	757.0	30.0	6.0	161378.02	1.0	0.0	0.0	71926.28	1.0	0.0	0.0
r1857	633.0	32.0	5.0	163340.12	2.0	1.0	1.0	74415.2	0.0	1.0	1.0
r2258	801.0	43.0	4.0	158713.08	2.0	0.0	0.0	98586.14	0.0	0.0	1.0
r4969	705.0	48.0	1.0	156848.13	2.0	1.0	1.0	99475.95	1.0	0.0	0.0
r1995	689.0	67.0	9.0	157094.78	1.0	1.0	1.0	99490.01	1.0	0.0	1.0
r4373	581.0	24.0	10.0	159203.71	1.0	1.0	1.0	102517.83	0.0	1.0	0.0
r3257	627.0	55.0	2.0	159441.27	1.0	1.0	0.0	100686.11	0.0	0.0	0.0
r4601	532.0	42.0	1.0	159024.71	1.0	1.0	0.0	100982.93	0.0	0.0	1.0
r4537	517.0	59.0	8.0	154110.99	2.0	1.0	0.0	101240.08	1.0	0.0	0.0
r2986	721.0	28.0	9.0	154475.54	2.0	0.0	1.0	101300.94	1.0	0.0	1.0
r683	681.0	38.0	6.0	153722.47	1.0	1.0	0.0	101319.76	0.0	0.0	1.0
r1973	430.0	38.0	8.0	153058.64	1.0	1.0	0.0	99377.27	1.0	0.0	0.0
r148	845.0	43.0	3.0	152063.59	2.0	1.0	0.0	97910.06	1.0	0.0	0.0
r2423	799.0	52.0	4.0	161209.66	1.0	1.0	1.0	89081.41	0.0	0.0	0.0
r1760	645.0	49.0	4.0	160133.88	1.0	0.0	1.0	88391.97	1.0	0.0	1.0
r1602	525.0	35.0	7.0	165358.77	1.0	0.0	1.0	94738.54	0.0	0.0	1.0
r4944	617.0	51.0	10.0	167273.71	1.0	0.0	0.0	93439.75	1.0	0.0	0.0
r4552	612.0	46.0	9.0	161450.03	1.0	1.0	1.0	96961.0	1.0	0.0	1.0
r477	669.0	43.0	1.0	160474.59	1.0	1.0	1.0	95963.14	0.0	0.0	0.0
r543	707.0	34.0	9.0	162691.16	2.0	1.0	0.0	94912.78	1.0	0.0	1.0
r1497	759.0	33.0	9.0	160541.36	2.0	0.0	0.0	93541.14	0.0	0.0	0.0
r4263	743.0	43.0	2.0	161807.18	2.0	0.0	1.0	93228.86	0.0	1.0	1.0
r341	558.0	40.0	4.0	161766.87	1.0	0.0	0.0	92378.54	0.0	1.0	1.0
r4366	760.0	38.0	6.0	162888.73	1.0	1.0	0.0	91098.76	0.0	0.0	1.0
r4660	670.0	57.0	3.0	175575.95	2.0	1.0	0.0	99061.75	0.0	1.0	0.0
r4182	570.0	30.0	10.0	176173.52	1.0	1.0	0.0	97045.32	0.0	0.0	0.0
r1009	581.0	43.0	4.0	170172.9	1.0	0.0	1.0	100236.02	0.0	1.0	0.0
r505	819.0	28.0	8.0	168253.21	1.0	1.0	1.0	102799.14	0.0	1.0	0.0
r1491	691.0	38.0	9.0	163965.69	2.0	0.0	1.0	103511.26	1.0	0.0	1.0
r3385	668.0	24.0	7.0	173962.32	1.0	0.0	0.0	106457.11	0.0	1.0	0.0
r2167	637.0	43.0	3.0	172196.23	1.0	1.0	1.0	104769.96	0.0	1.0	1.0
r2856	806.0	36.0	8.0	167983.17	2.0	1.0	1.0	106714.28	1.0	0.0	1.0
r3074	721.0	51.0	0.0	169312.13	1.0	1.0	0.0	109078.35	0.0	1.0	1.0
r2324	578.0	30.0	4.0	169462.09	1.0	1.0	0.0	112187.11	0.0	0.0	1.0
r3138	636.0	48.0	1.0	170833.46	1.0	1.0	0.0	110510.28	0.0	0.0	0.0
r10	606.0	27.0	6.0	172310.33	1.0	0.0	1.0	111448.92	1.0	0.0	0.0
r3400	655.0	38.0	3.0	250898.09	3.0	0.0	1.0	81054.0	0.0	1.0	1.0
r4769	749.0	42.0	9.0	222267.63	1.0	0.0	0.0	101108.85	0.0	1.0	1.0
r2077	573.0	35.0	9.0	206868.78	2.0	0.0	1.0	102986.15	1.0	0.0	0.0
r830	597.0	60.0	0.0	78539.84	1.0	0.0	1.0	48502.88	1.0	0.0	0.0
r211	603.0	39.0	9.0	76769.68	1.0	0.0	0.0	48224.72	0.0	0.0	0.0
r2419	663.0	45.0	5.0	83195.12	1.0	1.0	1.0	48682.1	0.0	0.0	1.0
r4413	478.0	48.0	0.0	83287.05	2.0	0.0	1.0	44147.95	0.0	1.0	1.0
r167	674.0	38.0	10.0	83727.68	1.0	1.0	0.0	45418.12	1.0	0.0	0.0
r4119	737.0	43.0	0.0	80090.93	1.0	1.0	0.0	39920.0	0.0	0.0	1.0
r497	668.0	39.0	4.0	79896.0	1.0	1.0	0.0	38466.39	1.0	0.0	1.0
r3117	663.0	36.0	6.0	77253.5	1.0	0.0	0.0	35817.97	1.0	0.0	0.0
r469	673.0	69.0	3.0	78833.15	2.0	1.0	1.0	37196.15	1.0	0.0	0.0
r2899	717.0	28.0	9.0	82498.14	2.0	0.0	0.0	40437.67	1.0	0.0	0.0
r2345	622.0	39.0	9.0	83456.79	2.0	0.0	0.0	38882.34	0.0	0.0	0.0
r1721	652.0	42.0	3.0	83492.07	2.0	1.0	0.0	37914.12	0.0	1.0	0.0
r340	636.0	34.0	1.0	84055.43	1.0	0.0	0.0	37490.84	0.0	0.0	1.0
r2306	615.0	64.0	0.0	81564.1	2.0	0.0	1.0	35896.09	0.0	0.0	1.0
r1238	640.0	33.0	8.0	81677.22	2.0	0.0	0.0	34925.56	1.0	0.0	1.0
r4322	840.0	51.0	1.0	87779.83	1.0	0.0	1.0	36687.11	1.0	0.0	0.0
r2811	780.0	47.0	7.0	86006.21	1.0	1.0	1.0	37973.13	0.0	1.0	1.0
r2059	562.0	75.0	5.0	87140.85	1.0	1.0	1.0	39351.64	0.0	0.0	1.0
r3788	620.0	70.0	3.0	87926.24	2.0	1.0	0.0	33350.26	0.0	0.0	0.0
r4054	731.0	49.0	4.0	88826.07	1.0	1.0	1.0	33759.41	1.0	0.0	0.0
r2819	536.0	22.0	5.0	89492.62	1.0	0.0	0.0	42934.43	0.0	0.0	0.0
r1376	737.0	70.0	9.0	87542.89	2.0	1.0	1.0	42576.86	0.0	0.0	0.0
r1741	721.0	43.0	3.0	88798.34	1.0	0.0	0.0	45610.63	0.0	1.0	1.0
r1349	765.0	45.0	2.0	91549.78	1.0	1.0	1.0	47139.44	0.0	1.0	1.0
r600	621.0	34.0	2.0	91258.52	2.0	1.0	0.0	44857.4	1.0	0.0	0.0
r2976	601.0	42.0	1.0	98495.72	1.0	1.0	0.0	40014.76	1.0	0.0	1.0
r1322	602.0	34.0	8.0	98382.72	1.0	1.0	0.0	39542.0	0.0	1.0	1.0
r1197	642.0	32.0	7.0	100433.8	1.0	1.0	1.0	39768.59	0.0	1.0	1.0
r1247	662.0	64.0	0.0	98848.19	1.0	0.0	1.0	42730.12	0.0	0.0	1.0
r4721	802.0	60.0	3.0	92887.06	1.0	1.0	0.0	39473.63	0.0	0.0	0.0
r2284	647.0	64.0	1.0	91216.0	1.0	1.0	1.0	41800.18	0.0	1.0	0.0
r3334	647.0	44.0	4.0	93960.35	1.0	1.0	0.0	36579.53	1.0	0.0	1.0
r2351	850.0	53.0	2.0	94078.97	2.0	1.0	0.0	36980.54	1.0	0.0	1.0
r1908	850.0	40.0	6.0	94607.08	1.0	1.0	0.0	36690.49	1.0	0.0	1.0
r2847	693.0	37.0	6.0	95900.04	1.0	1.0	1.0	38196.24	1.0	0.0	0.0
r280	544.0	23.0	1.0	96471.2	1.0	1.0	0.0	35550.97	0.0	0.0	1.0
r3022	733.0	34.0	3.0	100337.96	3.0	1.0	0.0	48559.19	1.0	0.0	1.0
r1298	658.0	31.0	5.0	100082.14	1.0	0.0	1.0	49809.88	0.0	0.0	1.0
r1027	614.0	32.0	7.0	99462.8	2.0	1.0	1.0	51117.06	1.0	0.0	1.0
r571	486.0	37.0	1.0	101438.0	1.0	0.0	0.0	51364.56	1.0	0.0	1.0
r442	470.0	30.0	3.0	101140.76	1.0	1.0	1.0	50906.65	0.0	0.0	1.0
r1597	600.0	50.0	6.0	94684.27	1.0	1.0	1.0	50488.91	0.0	1.0	0.0
r3790	685.0	50.0	6.0	94238.75	2.0	1.0	1.0	50664.07	0.0	0.0	0.0
r4812	567.0	54.0	9.0	96402.96	1.0	0.0	0.0	52035.29	0.0	0.0	1.0
r2338	541.0	40.0	7.0	95710.11	2.0	1.0	0.0	49063.42	1.0	0.0	1.0
r633	833.0	29.0	1.0	96462.25	2.0	0.0	1.0	48986.18	1.0	0.0	1.0
r470	608.0	28.0	4.0	96679.71	1.0	1.0	1.0	49133.45	1.0	0.0	1.0
r307	622.0	33.0	3.0	96926.12	2.0	1.0	0.0	48553.77	1.0	0.0	1.0
r4295	602.0	53.0	5.0	98268.84	1.0	0.0	1.0	45038.29	1.0	0.0	0.0
r1740	607.0	36.0	4.0	98266.3	1.0	1.0	1.0	46416.36	0.0	1.0	0.0
r320	792.0	42.0	0.0	99045.93	2.0	1.0	0.0	47160.01	0.0	0.0	0.0
r262	429.0	24.0	4.0	95741.75	1.0	1.0	0.0	46170.75	0.0	0.0	1.0
r40	581.0	24.0	3.0	95508.2	1.0	1.0	1.0	45755.0	0.0	0.0	0.0
r3952	566.0	35.0	1.0	123042.0	1.0	1.0	0.0	66245.44	1.0	0.0	0.0
r1754	637.0	30.0	6.0	122641.56	2.0	1.0	0.0	65618.01	1.0	0.0	1.0
r3742	666.0	44.0	2.0	122314.5	1.0	0.0	0.0	68574.88	1.0	0.0	0.0
r1282	716.0	27.0	1.0	122552.34	2.0	1.0	0.0	67611.36	1.0	0.0	1.0
r1669	671.0	48.0	6.0	119769.77	1.0	0.0	1.0	66032.65	0.0	0.0	0.0
r3455	589.0	55.0	7.0	119961.48	1.0	1.0	0.0	65156.83	1.0	0.0	1.0
r1575	714.0	26.0	3.0	119545.48	2.0	1.0	0.0	65482.94	1.0	0.0	1.0
r3300	601.0	48.0	8.0	120782.7	1.0	1.0	0.0	63940.68	1.0	0.0	0.0
r3113	738.0	43.0	9.0	121152.05	2.0	1.0	0.0	64166.7	1.0	0.0	1.0
r2582	780.0	76.0	10.0	121313.88	1.0	0.0	1.0	64872.33	0.0	0.0	1.0
r3778	629.0	40.0	2.0	121647.54	2.0	1.0	1.0	64849.74	1.0	0.0	1.0
r1261	712.0	35.0	7.0	124616.23	1.0	1.0	1.0	69320.97	0.0	0.0	1.0
r3751	850.0	62.0	1.0	124678.35	1.0	1.0	0.0	70916.0	0.0	0.0	0.0
r1039	561.0	28.0	6.0	123692.0	1.0	1.0	1.0	70548.96	0.0	1.0	1.0
r894	775.0	40.0	9.0	126212.64	1.0	1.0	0.0	70196.57	0.0	0.0	1.0
r3164	614.0	35.0	6.0	128100.28	1.0	0.0	0.0	69454.24	1.0	0.0	0.0
r3816	632.0	48.0	6.0	126066.26	1.0	1.0	0.0	64345.61	1.0	0.0	1.0
r3991	562.0	51.0	1.0	124662.54	1.0	1.0	1.0	65390.46	0.0	0.0	0.0
r4645	410.0	33.0	6.0	125789.69	1.0	0.0	0.0	66333.56	0.0	0.0	1.0
r4333	850.0	49.0	6.0	128663.9	1.0	1.0	0.0	65769.3	0.0	0.0	1.0
r177	496.0	32.0	4.0	127845.83	1.0	1.0	0.0	66469.2	0.0	0.0	1.0
r4252	762.0	46.0	6.0	123571.77	3.0	0.0	1.0	57014.17	1.0	0.0	1.0
r4918	659.0	29.0	6.0	123192.12	1.0	1.0	1.0	56971.41	0.0	0.0	1.0
r913	590.0	24.0	7.0	126431.54	1.0	1.0	0.0	58781.11	0.0	0.0	1.0
r3647	580.0	50.0	0.0	125647.36	1.0	1.0	0.0	57541.08	0.0	0.0	1.0
r2160	618.0	21.0	2.0	125682.79	1.0	0.0	0.0	57762.0	0.0	0.0	0.0
r4679	642.0	36.0	2.0	124495.98	3.0	1.0	1.0	57904.22	1.0	0.0	0.0
r3723	677.0	56.0	5.0	123959.97	1.0	1.0	1.0	60590.72	0.0	1.0	1.0
r2349	633.0	26.0	8.0	124281.84	1.0	1.0	1.0	60116.57	0.0	0.0	0.0
r1269	555.0	37.0	9.0	124969.13	1.0	1.0	0.0	60194.05	0.0	0.0	1.0
r3204	434.0	58.0	9.0	125801.03	2.0	1.0	0.0	60891.8	1.0	0.0	0.0
r4538	535.0	30.0	5.0	122924.75	1.0	0.0	0.0	62390.59	0.0	1.0	0.0
r461	616.0	45.0	4.0	122793.96	1.0	1.0	1.0	62002.04	1.0	0.0	0.0
r4409	805.0	50.0	9.0	130023.38	1.0	1.0	0.0	62989.82	1.0	0.0	1.0
r4917	550.0	42.0	10.0	128707.31	1.0	1.0	0.0	63092.65	1.0	0.0	0.0
r1901	781.0	38.0	3.0	128345.69	2.0	1.0	0.0	63218.85	0.0	0.0	0.0
r4646	642.0	39.0	8.0	128264.03	1.0	1.0	0.0	61792.76	1.0	0.0	0.0
r1262	741.0	38.0	4.0	128015.83	1.0	1.0	0.0	58440.43	1.0	0.0	1.0
r1579	457.0	33.0	7.0	127837.54	1.0	0.0	1.0	60013.17	0.0	0.0	0.0
