CreditScore	Age	Tenure	Balance	NumOfProducts	HasCrCard	IsActiveMember	EstimatedSalary	Geography_Germany	Geography_Spain	Gender_Male
655	45	7	57327.04	1	0	1	47349.0	0	0	0
611	29	4	78885.88	2	1	1	26927.69	1	0	0
744	54	6	93806.31	2	0	1	140068.77	0	0	1
622	31	5	106260.67	1	1	1	2578.43	0	0	1
647	47	5	105603.21	2	1	1	157360.9	0	1	1
606	40	6	119501.88	2	1	0	46774.94	0	0	1
806	34	2	96152.68	2	1	0	143711.02	1	0	1
752	36	2	0.0	2	1	1	45570.84	0	1	1
777	53	10	0.0	2	1	0	189992.97	0	0	0
665	35	8	110934.54	1	1	0	169287.99	0	0	1
693	46	2	104763.41	1	1	1	62368.33	1	0	1
673	30	1	64097.75	1	1	1	77783.35	0	0	1
785	36	4	135438.4	1	0	0	190627.01	0	0	0
850	31	4	146587.3	1	1	1	89874.82	1	0	1
835	32	8	124993.29	2	1	1	27548.06	0	0	1
777	28	2	134571.5	1	0	1	118313.38	0	0	0
725	36	1	118851.05	1	1	1	102747.02	0	0	0
603	43	5	127823.93	1	1	1	19483.35	0	0	1
706	29	5	112564.62	1	1	0	42334.38	0	0	0
623	48	5	118469.38	1	1	1	158590.25	0	0	1
669	22	10	0.0	2	1	0	176163.74	0	1	1
620	36	8	0.0	2	1	1	145937.99	0	0	1
515	29	4	151012.55	2	1	0	9770.97	0	1	1
724	31	9	138166.3	1	1	0	12920.43	1	0	1
580	31	2	0.0	2	0	1	64014.24	0	0	1
759	74	6	128917.84	1	1	1	48244.64	0	1	0
779	27	1	0.0	2	1	1	190623.02	0	0	1
716	30	2	205770.78	2	0	0	65464.66	1	0	0
679	52	9	135870.01	2	0	0	54038.62	1	0	1
764	24	0	0.0	2	1	0	88724.49	0	0	0
727	31	2	52192.08	2	0	1	160383.47	0	0	0
700	26	4	119009.57	1	1	0	141926.43	0	0	1
529	31	7	0.0	2	1	1	175697.87	0	0	0
516	35	10	104088.59	2	0	0	119666.0	0	0	1
808	24	4	122168.65	1	1	0	174107.04	0	0	1
755	29	9	117035.89	1	1	1	21862.19	0	0	1
643	46	6	0.0	2	0	0	106781.59	0	0	0
516	33	10	138847.9	1	1	1	127256.7	1	0	0
663	42	1	82228.67	2	1	0	71359.78	0	0	0
561	22	6	186788.96	2	1	0	73286.8	0	0	0
786	62	8	0.0	1	1	1	165702.64	0	0	0
767	34	8	0.0	2	1	0	94767.77	0	0	0
600	27	6	0.0	2	1	1	172031.22	0	1	0
724	41	5	0.0	1	0	1	115753.94	0	1	1
717	33	10	102185.42	2	1	0	23231.93	1	0	0
646	48	8	169023.33	2	1	1	175657.55	1	0	1
730	23	8	0.0	2	1	0	183284.53	0	0	1
724	37	10	68598.56	1	1	0	157862.82	0	0	0
733	30	0	83319.28	1	0	0	57769.2	0	1	0
677	58	9	0.0	1	0	1	168650.4	0	0	1
703	73	5	137761.55	1	1	1	159677.46	0	1	1
773	41	7	190238.93	1	1	1	57549.65	0	0	0
606	27	2	130274.26	2	1	0	147533.09	1	0	1
727	28	1	0.0	1	1	0	40357.39	0	1	1
413	35	2	0.0	2	1	1	60972.84	0	1	1
775	31	9	0.0	2	1	0	169278.51	0	0	1
600	31	8	0.0	2	1	1	121555.51	0	0	1
744	29	1	0.0	1	0	0	82422.97	0	0	1
595	34	2	87967.42	2	0	1	156309.52	1	0	1
744	44	5	120654.68	1	1	0	82290.81	0	1	1
530	39	2	0.0	2	1	0	197923.05	0	0	1
638	39	0	122501.28	2	1	1	95007.8	1	0	0
664	26	7	116244.14	2	1	1	95145.14	1	0	1
730	43	1	103960.38	1	1	1	193650.16	0	1	0
710	75	5	0.0	2	1	1	9376.89	0	1	0
631	29	3	0.0	2	1	1	197963.46	0	1	1
634	52	1	0.0	2	1	1	176913.42	0	1	1
611	40	8	100812.33	2	1	0	147358.27	0	0	0
678	38	3	124483.53	1	1	0	126253.31	0	1	1
715	40	7	0.0	1	1	1	141359.11	0	0	1
704	33	3	0.0	2	1	0	73018.74	0	1	1
490	35	7	107749.03	1	1	1	3937.37	0	0	0
508	28	0	96213.82	2	1	0	147913.56	1	0	1
742	35	5	136857.0	1	0	0	84509.57	1	0	1
633	32	5	163340.12	2	1	1	74415.2	0	1	1
679	33	1	0.0	2	0	0	69608.48	0	0	0
601	74	2	0.0	2	0	1	51554.58	0	0	1
619	31	3	141751.82	1	0	1	61531.86	0	1	0
827	35	0	0.0	2	0	1	184514.01	0	1	0
721	54	5	0.0	2	1	1	4493.12	0	0	1
729	39	4	121404.64	1	1	1	159618.17	0	0	1
726	34	0	185734.75	1	1	1	102036.82	0	0	0
786	32	2	120452.4	2	0	0	79602.86	0	0	1
559	62	6	118756.62	1	1	1	20367.68	0	0	1
599	27	5	0.0	2	1	0	30546.4	0	0	1
746	29	4	105599.67	1	1	1	43106.17	0	0	0
558	47	9	0.0	2	1	0	103787.28	0	0	0
647	40	9	0.0	2	0	1	92357.21	0	0	0
703	28	9	0.0	2	0	1	2151.17	0	0	1
706	30	3	98415.37	1	1	1	110520.48	0	0	1
671	31	0	116234.61	1	1	0	172096.08	0	0	1
477	30	6	131286.46	1	1	0	194144.45	0	0	0
573	27	2	128243.03	1	1	1	11631.34	0	0	1
647	28	8	0.0	2	1	1	91055.27	0	0	1
634	36	1	0.0	1	1	1	143960.72	0	1	0
691	29	9	116536.43	1	1	0	51987.99	0	0	0
663	37	7	0.0	1	1	1	185210.63	0	0	0
550	40	7	114354.95	1	1	0	54018.93	0	0	0
699	27	1	0.0	2	1	0	93003.21	0	0	1
635	24	4	0.0	2	1	1	70668.77	0	1	1
511	33	3	0.0	2	1	0	132436.71	0	0	0
734	34	6	133598.4	1	1	1	13107.24	0	0	1
692	69	10	154953.94	1	1	1	70849.47	0	0	1
732	29	1	154333.82	1	1	1	138527.56	1	0	0
740	30	8	105209.54	1	1	0	1852.58	0	0	0
685	25	10	128509.63	1	1	0	121562.33	0	1	0
572	30	6	117696.67	1	1	0	100843.82	0	0	1
523	34	2	161588.89	1	1	1	51358.66	0	0	1
479	30	7	143964.36	2	1	0	41879.99	1	0	0
759	31	8	0.0	2	1	1	99086.74	0	1	1
697	25	5	82931.85	2	1	1	128373.88	0	1	0
531	37	7	121854.45	1	1	0	147521.35	0	0	1
644	37	9	0.0	2	1	1	96442.86	0	1	1
689	40	8	160272.27	1	1	0	49656.24	0	0	1
516	45	8	109044.3	1	0	1	115818.16	0	1	0
580	35	10	136281.41	2	1	1	24799.47	1	0	1
692	30	7	0.0	2	1	1	18826.34	0	0	0
663	27	8	0.0	1	1	1	188007.99	0	1	1
781	38	3	128345.69	2	1	0	63218.85	0	0	0
704	48	8	167997.6	1	1	1	173498.45	0	1	1
595	41	2	138878.81	1	0	1	112269.67	1	0	0
692	27	1	125547.53	1	0	0	7900.46	0	0	1
565	49	7	0.0	2	1	1	89609.26	0	0	1
780	34	1	0.0	1	1	1	64804.04	0	0	1
791	35	7	52436.2	1	1	0	161051.75	1	0	0
850	40	6	94607.08	1	1	0	36690.49	1	0	1
658	20	7	0.0	2	0	0	187638.34	0	0	1
748	66	8	0.0	1	1	1	163331.65	0	0	1
756	44	10	137452.09	1	1	0	189543.9	1	0	1
581	34	1	101633.04	1	1	0	110431.51	1	0	0
429	60	7	0.0	2	1	1	163691.48	0	0	1
685	30	4	84958.6	2	0	1	194343.72	1	0	0
485	30	7	0.0	1	1	0	107067.37	0	1	0
491	68	3	107571.61	1	0	1	113695.99	0	0	0
497	27	9	75263.16	1	1	1	164825.04	0	1	1
543	23	5	0.0	2	1	0	117832.39	0	1	1
602	35	8	0.0	2	1	1	152843.53	0	0	0
697	25	1	0.0	2	0	0	87803.32	0	0	0
763	23	2	0.0	2	1	0	153983.99	0	0	0
488	43	10	112751.13	1	1	1	28332.0	0	0	1
762	43	5	134204.67	1	1	1	139971.01	0	1	0
665	25	5	153611.83	2	1	0	35321.65	1	0	1
608	42	5	0.0	2	1	0	178504.29	0	0	1
709	22	0	112949.71	1	0	0	155231.55	1	0	1
531	44	3	0.0	2	1	1	34416.79	0	0	1
679	37	8	77373.87	2	0	1	174873.09	1	0	0
731	41	3	0.0	2	1	0	101371.72	0	1	1
713	61	4	149525.34	2	1	0	123663.63	1	0	0
693	43	4	152341.55	1	1	0	9241.78	0	0	0
613	34	8	117300.02	1	1	0	139410.08	0	1	1
805	26	2	0.0	2	1	1	25042.1	0	1	1
523	35	8	138782.76	1	1	1	186118.93	1	0	1
660	34	8	106486.66	2	0	1	182262.66	0	0	1
678	48	2	101099.9	2	0	1	193476.04	1	0	1
616	34	10	0.0	2	1	0	25662.27	0	0	1
660	35	7	0.0	2	1	0	13218.6	0	0	1
635	37	3	0.0	2	1	0	91086.73	0	1	0
609	32	4	99883.16	1	1	1	120594.85	0	1	1
681	57	2	173306.13	1	0	1	131964.66	0	1	0
724	36	6	94615.11	2	1	1	10627.21	1	0	1
559	32	9	145303.52	1	1	0	103560.98	0	0	1
739	38	0	128366.44	1	1	0	12796.43	0	1	1
639	29	4	133434.57	2	1	0	97983.44	0	1	1
616	46	2	0.0	2	1	0	137136.46	0	0	1
751	34	8	127095.14	2	0	0	479.54	0	1	0
693	45	4	0.0	2	1	1	26589.56	0	1	0
604	25	5	157780.84	2	1	1	58426.81	1	0	0
816	31	8	0.0	2	1	1	28407.4	0	0	1
705	32	3	0.0	2	0	0	129576.99	0	0	1
620	42	4	106920.91	1	0	1	119747.08	0	1	1
763	37	8	0.0	2	1	1	933.38	0	1	1
628	45	9	0.0	2	1	1	96862.56	0	0	1
559	31	3	127070.73	1	0	1	160941.78	0	0	0
630	23	4	137964.51	1	0	1	174570.55	1	0	0
724	37	6	125489.4	1	1	0	118570.53	1	0	1
597	61	5	0.0	2	1	1	81299.17	0	0	1
563	36	4	143680.47	2	1	1	63531.19	0	1	0
634	35	6	116269.01	1	1	0	129964.94	1	0	1
508	54	10	0.0	1	1	1	175749.36	0	1	1
446	51	4	105056.13	1	0	0	70613.52	0	0	0
676	30	5	0.0	2	0	0	179066.58	0	1	0
654	29	4	132954.64	1	1	1	146715.07	0	0	1
765	41	2	0.0	2	0	1	191215.61	0	0	1
683	40	1	0.0	2	0	0	75762.0	0	0	0
511	29	9	0.0	2	0	1	140676.98	0	1	0
778	31	9	182275.23	2	1	0	190631.23	1	0	1
658	39	7	0.0	2	1	0	48378.4	0	0	1
740	36	7	0.0	1	1	1	13177.4	0	0	1
552	45	9	0.0	2	1	0	26752.56	0	1	1
629	44	6	125512.98	2	0	0	79082.76	0	1	0
430	38	8	153058.64	1	1	0	99377.27	1	0	0
612	26	4	0.0	2	1	1	179780.74	0	1	0
634	35	10	0.0	1	1	0	82634.41	0	1	0
550	45	0	0.0	2	0	1	70399.71	0	1	1
663	30	4	0.0	3	1	0	101371.05	0	1	1
802	38	1	142557.11	1	1	1	172497.73	0	0	1
668	37	10	152958.29	2	1	1	159585.61	1	0	1
759	35	7	147936.42	1	1	1	106785.7	0	1	0
628	51	9	155903.82	2	1	1	71159.84	1	0	0
583	41	5	77647.6	1	1	0	190429.52	1	0	0
460	35	8	102742.91	2	1	1	189339.6	1	0	0
663	33	9	0.0	2	0	0	91514.62	0	1	1
536	44	4	121898.82	1	0	0	131007.18	1	0	0
657	37	2	0.0	2	1	1	7667.48	0	0	0
676	23	1	107787.47	1	0	1	116378.82	0	0	1
681	30	2	111093.01	1	1	0	68985.99	0	1	1
612	76	6	96166.88	1	1	1	191393.26	1	0	1
783	72	5	121215.9	2	1	1	105206.48	0	0	0
626	39	0	0.0	2	1	1	83295.09	0	0	0
654	47	10	0.0	2	1	0	170481.98	0	0	1
557	36	1	113110.26	1	1	0	98413.1	0	1	1
627	52	1	76101.81	2	0	1	177238.35	1	0	1
689	67	9	157094.78	1	1	1	99490.01	1	0	1
705	31	3	142905.51	1	1	1	58134.97	0	0	0
581	30	0	53291.86	1	0	0	196582.28	0	1	1
628	51	3	123981.31	2	1	1	40546.15	0	0	0
599	36	3	128960.21	2	1	1	40318.33	1	0	1
586	42	2	0.0	1	1	0	102889.34	0	1	0
575	30	2	0.0	2	1	1	82222.86	0	1	1
678	37	2	113383.07	1	1	1	135123.96	1	0	0
724	54	8	172192.49	1	1	1	136902.01	1	0	1
640	33	1	167298.42	1	0	1	145381.65	0	0	0
674	31	1	0.0	1	1	0	128954.05	0	0	0
608	33	9	89968.69	1	1	0	68777.26	0	0	1
567	45	1	157320.51	1	1	0	62193.92	0	1	0
655	34	3	0.0	2	1	0	159638.77	0	0	0
576	29	5	108541.04	1	1	1	126469.09	0	0	0
678	66	8	0.0	2	1	1	47117.03	0	0	1
593	40	2	0.0	1	1	1	5194.95	0	1	0
676	29	7	131959.86	1	0	0	189268.81	0	0	1
714	34	5	141173.03	1	0	1	98896.06	0	0	1
628	40	5	181768.32	2	1	1	129107.97	1	0	1
629	35	4	174588.8	2	0	1	158420.14	0	1	1
640	67	3	0.0	1	0	1	42964.63	0	0	0
623	21	10	0.0	2	0	1	135851.3	0	0	1
505	35	8	116932.59	1	1	0	91092.84	0	1	1
793	32	1	96408.98	1	1	1	138191.81	1	0	0
675	39	7	0.0	2	0	1	36267.21	0	0	1
653	31	2	154741.45	2	0	0	25183.01	1	0	1
735	55	6	134140.68	1	1	0	2267.88	0	0	1
592	45	8	84692.5	1	0	1	67214.02	0	1	1
736	54	7	111729.47	2	0	1	84920.49	0	0	1
760	57	1	0.0	2	1	1	25101.17	0	1	0
826	29	4	129938.07	1	0	1	190200.53	0	1	0
658	35	9	71829.34	1	1	1	68141.92	0	1	1
618	32	5	133476.09	1	0	1	154843.4	0	1	1
850	28	9	97408.03	1	1	1	175853.64	0	1	1
657	37	4	82500.28	1	1	1	115260.72	0	0	1
561	24	8	143656.55	1	0	1	180932.46	0	1	1
652	31	1	132862.59	1	0	0	158054.49	0	1	1
506	40	3	0.0	1	1	1	144345.58	0	0	0
555	33	5	127343.4	1	0	1	121789.3	0	1	1
526	31	5	145537.21	1	1	0	132404.64	1	0	1
782	33	2	94493.03	1	0	1	101866.39	0	0	0
699	47	1	0.0	2	0	1	30117.44	0	1	1
784	31	7	0.0	2	1	1	143204.41	0	0	1
823	38	1	0.0	2	1	0	156603.7	0	0	1
758	33	7	0.0	2	0	0	82996.47	0	0	0
794	22	4	114440.24	1	1	1	107753.07	0	1	0
699	35	5	0.0	2	1	1	78397.24	0	0	1
577	39	10	0.0	2	1	0	10553.31	0	0	0
760	32	2	0.0	1	1	1	114565.35	0	1	0
801	42	4	141947.67	1	1	1	10598.29	0	1	1
582	20	4	0.0	1	1	1	55763.66	0	0	1
678	50	6	0.0	1	1	0	8199.5	0	0	0
748	35	5	105492.53	1	1	1	150057.2	0	1	1
690	44	9	100368.63	2	0	0	35342.33	1	0	1
417	34	7	0.0	2	1	0	55003.79	0	0	1
796	41	8	107525.07	1	1	0	18510.41	0	1	1
628	36	3	91286.51	1	1	0	63085.94	1	0	0
736	26	0	84587.9	1	0	1	188037.76	1	0	0
671	31	7	41299.03	1	0	1	102681.32	0	0	0
607	45	7	123859.6	1	0	1	113051.57	0	0	1
662	26	0	0.0	2	0	1	72929.96	0	0	1
685	57	7	101868.51	1	0	1	113483.96	1	0	1
573	30	6	0.0	2	1	0	66190.21	0	0	0
562	75	5	87140.85	1	1	1	39351.64	0	0	1
633	42	3	126041.02	1	0	1	11796.89	1	0	1
670	54	2	95507.12	1	1	1	63213.31	0	0	0
630	40	8	0.0	2	1	1	42495.81	0	0	1
613	45	1	187841.99	2	1	1	147224.27	0	0	0
662	42	6	105021.28	1	1	0	48242.38	0	1	0
699	37	10	0.0	2	0	0	83263.04	0	0	1
684	27	9	122550.05	2	0	1	137835.82	0	0	0
523	22	8	123374.46	1	1	1	124906.59	0	0	1
819	38	9	122334.26	2	1	1	181507.44	0	0	1
508	44	3	115451.05	2	0	0	67234.33	0	0	1
434	41	4	108128.52	1	0	1	56784.11	0	0	1
826	30	5	0.0	2	0	1	157397.57	0	0	0
774	46	9	0.0	2	1	1	34774.26	0	1	1
721	37	1	0.0	2	1	0	70810.8	0	0	0
580	37	9	0.0	2	0	1	77108.66	0	0	1
735	21	1	178718.19	2	1	0	22388.0	0	0	0
615	35	2	97440.02	2	1	1	139816.1	0	0	0
573	35	9	206868.78	2	0	1	102986.15	1	0	0
637	38	3	104339.56	1	0	0	119882.86	0	0	0
558	32	5	73494.21	1	0	0	136301.1	0	0	1
638	34	7	0.0	2	0	0	3946.29	0	1	0
527	33	9	132168.28	1	0	0	98734.15	0	1	1
773	37	2	103195.2	2	1	0	178268.36	0	1	1
787	40	6	0.0	2	1	1	84151.98	0	0	0
831	44	10	0.0	1	0	1	47729.33	0	1	0
455	37	6	170057.62	1	0	1	54398.56	1	0	0
646	30	5	0.0	2	1	0	13935.32	0	0	0
788	42	6	138650.49	2	1	0	64746.07	1	0	0
621	36	7	116338.68	1	1	1	155743.48	0	1	0
694	39	3	0.0	1	1	1	95625.03	0	1	1
703	28	2	81173.83	2	0	1	162812.16	0	0	1
765	40	6	138033.55	1	1	1	67972.45	0	0	1
619	41	8	142015.76	2	1	0	114323.66	1	0	0
610	26	8	0.0	2	1	0	166031.08	0	0	1
746	36	2	0.0	2	1	1	16436.56	0	1	1
611	40	1	0.0	2	1	1	102547.56	0	0	1
631	31	2	88161.85	2	1	0	127630.88	0	1	0
599	30	9	105443.68	1	1	1	121124.53	0	0	1
468	36	3	61636.97	1	0	0	107787.42	0	0	1
631	55	9	99685.06	1	1	0	114474.98	0	1	1
616	31	7	76665.71	2	1	1	163809.08	0	1	1
717	35	7	58469.37	2	1	1	172459.39	1	0	1
850	70	5	0.0	1	1	1	705.18	0	1	0
551	43	7	0.0	2	1	0	178393.68	0	0	1
520	32	5	110029.77	1	1	0	56246.69	1	0	1
522	37	3	95022.57	1	1	1	129107.59	1	0	0
587	36	1	70784.27	1	1	0	30579.82	0	0	0
704	37	4	0.0	2	0	0	25684.93	0	1	1
841	36	5	156021.31	1	0	0	122662.98	0	0	0
506	32	8	0.0	2	0	1	182692.8	0	1	1
708	46	7	68799.72	1	1	1	39704.14	0	1	1
850	31	6	82613.56	2	1	0	149170.92	0	1	1
679	39	2	146186.28	2	1	1	193974.47	1	0	1
757	46	0	0.0	2	1	0	37460.05	0	0	1
604	28	7	0.0	2	0	0	58595.64	0	0	1
622	42	9	0.0	2	1	0	119127.06	0	1	1
665	55	8	136354.16	1	1	1	93769.89	0	0	0
574	36	1	0.0	2	0	1	71709.12	0	1	1
541	32	8	0.0	2	0	0	40889.14	0	0	1
850	20	7	0.0	2	1	0	31288.77	0	0	1
593	29	5	101713.84	3	1	0	134594.99	1	0	0
750	38	5	151532.4	1	1	1	46555.15	0	0	1
691	38	7	0.0	2	0	0	81617.4	0	0	1
812	32	5	133050.97	2	1	0	89385.92	0	0	1
740	31	8	0.0	2	0	0	86657.48	0	1	0
656	33	7	138705.02	2	1	0	37136.15	0	0	1
821	40	1	0.0	2	1	0	194273.12	0	0	0
699	26	6	79932.41	1	0	0	150242.44	0	1	1
583	38	8	0.0	1	1	0	47848.56	0	0	1
732	41	8	0.0	2	1	1	170886.17	0	0	1
711	81	6	0.0	2	1	1	72276.24	0	0	0
563	44	7	105007.31	2	1	1	197812.16	1	0	1
719	54	7	0.0	2	1	1	125041.52	0	0	0
776	37	2	0.0	1	0	1	8065.0	0	0	1
634	37	7	143258.85	2	1	0	192721.98	1	0	0
643	34	8	117451.47	1	1	0	65374.86	0	1	0
659	29	9	82916.48	1	1	1	84133.48	1	0	1
538	42	9	0.0	1	0	0	152855.96	0	1	0
569	35	3	116969.35	1	0	0	94488.82	0	1	1
749	46	10	78136.36	2	1	1	73470.98	1	0	1
585	39	7	0.0	2	1	0	2401.26	0	0	0
530	23	1	137060.88	2	1	1	165227.23	1	0	1
622	38	4	98640.74	1	1	1	110457.99	0	0	0
636	29	3	97325.15	1	0	1	131924.38	1	0	0
674	37	3	0.0	1	1	0	158049.9	0	0	1
518	46	3	0.0	2	1	0	76515.79	0	0	1
643	25	4	115142.9	1	1	1	148098.95	1	0	1
797	31	8	0.0	2	1	0	117916.63	0	1	0
411	54	9	0.0	1	0	1	76621.49	0	0	0
690	26	5	157624.84	1	1	1	49599.27	0	0	0
738	35	5	161274.05	2	1	0	181429.87	0	0	1
593	38	5	85626.6	1	1	1	125079.65	1	0	0
556	40	9	129860.37	1	0	0	17992.94	0	0	0
592	38	4	0.0	2	1	0	35338.96	0	0	0
603	35	9	145623.36	1	1	0	163181.62	1	0	0
593	36	2	70181.48	2	1	0	80608.12	0	0	1
633	27	3	0.0	2	1	0	44008.91	0	1	1
668	72	2	0.0	2	1	1	70783.61	0	0	1
579	37	4	0.0	2	1	1	32246.63	0	1	1
730	35	0	155470.55	1	1	1	53718.28	0	0	0
618	21	2	125682.79	1	0	0	57762.0	0	0	0
643	34	3	83132.09	1	1	1	21360.88	0	1	1
615	23	4	0.0	2	1	0	196476.19	0	0	0
576	30	7	132174.41	2	0	0	93767.03	1	0	1
570	42	0	107856.57	2	1	0	127528.84	1	0	1
667	70	3	77356.92	2	1	1	20881.96	1	0	1
626	21	1	0.0	2	1	0	66232.23	0	0	1
637	43	3	172196.23	1	1	1	104769.96	0	1	1
545	38	1	88293.13	2	1	1	24302.95	0	0	1
671	34	10	0.0	1	1	0	23235.38	0	1	0
850	35	2	0.0	2	1	1	56991.66	0	0	1
764	29	5	0.0	2	1	0	65868.28	0	1	1
592	31	7	124593.23	1	1	0	86079.67	1	0	1
620	32	7	0.0	2	1	1	34665.79	0	0	1
498	35	2	121968.11	2	0	1	188343.05	1	0	1
614	51	4	40685.92	1	1	1	46775.28	0	0	1
746	25	9	0.0	2	0	1	88728.47	0	0	1
572	47	2	0.0	2	1	0	36099.7	0	0	0
782	42	7	126428.38	1	1	0	39830.1	1	0	1
601	35	2	0.0	2	1	1	118983.18	0	0	1
777	36	7	0.0	1	1	0	106472.34	0	0	1
550	51	5	0.0	2	1	0	153917.41	0	1	1
743	37	8	69143.91	2	0	1	105780.18	0	0	1
561	32	5	0.0	2	1	0	84871.99	0	0	1
627	32	1	0.0	1	1	0	106851.7	0	0	0
416	41	10	122189.66	2	1	0	98301.61	1	0	0
661	26	8	0.0	2	0	0	196875.87	0	0	1
741	50	1	78737.61	1	1	1	13018.96	0	1	1
677	39	0	111213.64	2	1	1	147578.26	1	0	0
703	42	9	63227.0	1	0	1	137316.32	1	0	1
668	34	0	0.0	1	0	0	99984.86	0	1	1
555	27	8	102000.17	1	1	1	116757.0	0	0	0
659	43	1	106086.42	2	1	0	26900.63	0	0	1
756	42	9	0.0	2	1	0	35673.42	0	0	0
659	38	3	0.0	2	1	0	158553.1	0	0	0
664	39	7	60263.23	1	1	0	170835.32	1	0	1
677	25	3	0.0	2	1	0	179608.96	0	0	0
569	34	3	0.0	1	1	0	133997.53	0	1	0
680	34	9	0.0	2	1	1	95686.6	0	0	1
715	32	8	175307.32	1	1	0	187051.23	0	0	1
824	77	3	27517.15	2	0	1	2746.41	1	0	1
792	36	5	115725.24	2	0	0	1871.25	1	0	1
669	43	1	163159.85	1	0	1	15602.8	0	0	1
689	38	2	0.0	1	1	1	82709.8	0	1	1
678	40	8	128644.46	1	0	0	167673.37	1	0	0
668	45	4	102486.21	2	1	1	158379.25	0	1	1
733	39	1	0.0	2	1	1	141841.31	0	0	1
525	57	2	145965.33	1	1	1	64448.36	0	1	0
559	34	5	68999.66	2	1	1	66879.27	0	0	0
567	38	1	125877.65	2	1	1	107841.77	0	0	0
763	61	1	66101.89	1	1	1	143981.27	1	0	0
721	42	4	102936.72	1	0	0	1187.88	0	0	1
486	63	9	97009.15	1	1	1	85101.0	0	0	1
687	31	3	0.0	2	0	0	48228.1	0	1	1
518	40	4	0.0	2	0	1	194416.58	0	0	1
753	31	6	106596.29	1	0	0	91305.77	0	0	0
596	33	1	138162.81	1	1	0	85412.54	0	0	0
751	31	8	0.0	2	0	0	17550.49	0	0	1
668	37	7	128645.67	1	1	0	92149.64	0	0	0
602	48	7	76595.08	2	0	0	127095.14	1	0	0
540	64	1	91869.69	1	0	1	95421.0	1	0	1
834	68	9	130169.27	2	0	1	93112.2	1	0	0
539	29	4	0.0	2	1	1	100919.19	0	0	0
515	35	10	176273.95	1	0	1	121277.78	0	1	1
594	38	10	0.0	2	1	0	58332.91	0	1	0
622	26	9	0.0	2	1	1	153237.59	0	0	1
608	37	5	146093.39	2	0	0	160593.41	0	0	1
542	67	10	129431.36	1	0	1	21343.74	0	0	1
652	37	7	0.0	2	1	0	68789.93	0	1	1
516	29	2	104982.57	1	1	0	157378.5	0	0	0
778	29	7	123229.46	1	1	0	181221.09	1	0	0
550	22	6	154377.3	1	1	1	51721.52	0	0	1
669	47	0	63723.78	2	1	1	181928.25	1	0	1
551	37	3	0.0	2	1	1	50578.4	0	0	1
600	34	0	0.0	2	0	1	3756.23	0	0	1
667	31	1	119266.69	1	1	1	28257.63	0	0	1
551	31	9	82293.82	2	1	1	91565.25	1	0	1
712	47	1	139887.01	1	1	1	95719.73	0	1	1
489	34	5	0.0	1	0	0	43540.59	0	0	1
717	42	5	0.0	2	1	0	172665.21	0	0	1
633	31	1	0.0	1	1	0	48606.71	0	0	1
480	28	6	0.0	2	0	0	48131.92	0	0	0
691	27	3	160358.68	2	1	0	142367.72	1	0	1
622	36	9	0.0	2	1	1	104852.6	0	1	1
841	28	4	0.0	2	1	1	179436.6	0	1	1
487	45	2	0.0	2	1	0	77475.73	0	0	1
688	34	9	91025.58	2	0	1	163783.0	1	0	0
652	33	7	128135.99	1	1	0	158437.73	1	0	1
687	34	5	128270.56	1	1	0	191092.62	0	0	1
732	36	7	0.0	2	1	1	60830.24	0	0	1
542	32	2	131945.94	1	0	1	159737.56	0	1	1
571	33	9	102017.25	2	0	0	128600.49	0	0	0
685	43	9	108589.47	2	0	1	194808.51	1	0	1
548	36	2	108913.84	2	1	1	140460.01	1	0	0
695	36	2	0.0	2	0	1	167749.54	0	0	0
447	32	10	0.0	1	1	1	151815.76	0	0	0
631	33	8	0.0	2	0	0	117374.22	0	0	0
696	40	3	153639.11	1	1	1	138351.68	0	1	1
801	43	4	158713.08	2	0	0	98586.14	0	0	1
466	26	9	105522.06	1	1	0	10842.46	0	0	1
712	34	8	114088.32	1	1	0	92794.61	0	0	1
502	33	5	174673.65	2	1	0	33300.56	1	0	1
655	32	2	0.0	1	1	1	71047.51	0	0	0
804	33	7	76548.6	1	0	1	98453.45	0	1	1
512	33	6	121685.31	2	1	1	83681.97	0	0	0
617	34	0	131244.65	2	1	0	183229.02	0	0	0
716	35	8	112808.18	1	0	1	17848.3	0	0	0
646	73	6	97259.25	1	0	1	104719.66	0	0	0
744	31	0	117551.23	1	1	0	158958.9	0	1	1
474	37	5	142688.57	2	1	1	110953.33	1	0	0
564	27	6	0.0	1	0	0	7819.76	0	0	0
568	38	3	132951.92	1	0	1	124486.28	0	0	0
623	24	7	148167.83	2	1	1	109470.34	0	0	0
707	33	8	136678.52	1	1	0	54290.62	0	0	1
587	36	1	0.0	2	0	1	17135.6	0	0	1
758	47	9	95523.16	1	1	0	73294.48	1	0	0
601	43	3	141859.12	2	1	1	111249.62	1	0	1
713	40	3	114446.84	2	1	1	87308.18	1	0	1
691	33	6	0.0	2	1	1	100408.31	0	0	0
728	28	4	142243.54	2	1	0	33074.51	0	0	0
465	24	5	117154.9	1	1	1	127744.02	1	0	1
826	41	5	146466.46	2	0	0	180934.67	0	1	1
532	66	3	0.0	1	1	1	115227.02	0	1	0
635	42	1	146766.72	2	0	1	164357.1	0	0	1
647	64	1	91216.0	1	1	1	41800.18	0	1	0
593	41	4	119703.1	2	1	1	109783.29	1	0	0
778	41	7	139706.31	1	1	0	63337.19	1	0	1
