id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28060015,【真 Shin】Asakusa Sta.5 min/4PAX/2DK/4 single bed,198618651,Itoe,,Taito Ku,35.71006,139.79228,Entire home/apt,59657,1,202,2024-12-15,2.63,2,165,58,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第143号
28070939,"Aero House 2: meet  local life, Nature,vegetarian",36335780,Yoko,,Suginami Ku,35.71602,139.59818,Private room,10086,3,32,2024-07-16,0.43,2,128,17,M130000309
28084417,Shibuya scramble crossing 3min walk. Triplet.,212151982,Erika,,Shibuya Ku,35.65813,139.69632,Entire home/apt,36143,2,102,2024-11-16,1.33,1,89,22,M130005565
28188891,３min-walk to JR.koiwa - RM 203,147469862,Shigenori,,Edogawa Ku,35.73202,139.884,Entire home/apt,10000,3,45,2024-12-16,0.59,4,75,11,M130007024
28193990,TOKYO HOUSE group/family upto 5 persons FAST WiFI,9782688,Kevin,,Toshima Ku,35.73052,139.68663,Entire home/apt,35415,3,18,2024-11-04,0.25,4,246,4,M130006713
28206269,(樱之屋)2人大床房带小花园(105),51322255,雪子,,Shinjuku Ku,35.70238,139.6919,Entire home/apt,12000,3,10,2024-11-30,0.16,6,84,6,M130006558
28206748,WPO baba Unit 8 type Single  Takadanobaba station,85986633,Naoki & Kouki,,Toshima Ku,35.71528,139.71078,Entire home/apt,19229,2,31,2024-09-18,0.41,6,14,3,M130006412
28209966,3min to JR koiwa 16min to JR AKIBA  by train RM101,147469862,Shigenori,,Edogawa Ku,35.73331,139.88545,Entire home/apt,12000,3,77,2024-03-10,1.01,4,184,3,M130007023
28210569,Large living room for family/128㎡ detached house,187014041,Miki,,Katsushika Ku,35.73607,139.83713,Entire home/apt,83571,4,285,2024-12-27,3.77,1,276,41,Hotels and Inns Business Act | 葛飾区保健所 | 30葛保生環第173号
28233096,ALL Red ! SHIMOKITA 1min KIMONO ROOM (ODANGO),111667065,Mai,,Setagaya Ku,35.66196,139.6689,Entire home/apt,14000,2,109,2024-12-14,1.46,3,345,35,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第182号
28233271,"ALL Red !
SHIMOKITA1min KIMONO ROOM (OSENBEI)",111667065,Mai,,Setagaya Ku,35.66197,139.66892,Entire home/apt,16000,2,122,2024-12-27,1.63,3,169,35,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第182号
28259271,Apartment style in Shinjuku area (B&B TOKYO),87485600,Mamoru,,Suginami Ku,35.6889,139.66083,Entire home/apt,19429,4,48,2024-12-27,0.65,2,86,16,Hotels and Inns Business Act | 杉並区杉並保健所 | 30杉保衛環第195号
28263537,Sun Room(Hao Bros. Home)/京成高砂駅2分,178965087,Daikichi,,Katsushika Ku,35.74928,139.869,Private room,4886,1,66,2024-12-19,0.88,3,100,30,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第192号
28268592,東京池袋新屋 可容納12個人！2個廁所，2個洗澡間，2個廚房，車站走路4分,212406967,Sharon,,Toshima Ku,35.73892,139.72926,Entire home/apt,100000,1,81,2024-12-09,1.06,3,147,23,M130006570
28269901,東京池袋新屋 可容納12個人！2個廁所，2個洗澡間，2個廚房，車站走路4分,212406967,Sharon,,Toshima Ku,35.73723,139.73044,Entire home/apt,100000,1,31,2024-12-14,0.53,3,140,23,M130006569
28271131,Delux House/CloseDisney/Easy2AirportsKasai Sta.,5221876,QiQi,,Edogawa Ku,35.67108,139.87158,Entire home/apt,44680,3,114,2024-11-24,1.49,5,118,7,Hotels and Inns Business Act | 江戸川保健所 | ２４江衛環０１第５６号
28288062,(东洋之家)和式3人榻榻米房(101）,51322255,雪子,,Shinjuku Ku,35.70178,139.69176,Entire home/apt,14412,3,8,2023-04-10,0.11,6,78,0,M130006556
28291612,70㎡ fully private house (10min to Shinjuku),87485600,Mamoru,,Suginami Ku,35.6891,139.66098,Entire home/apt,42386,4,28,2024-12-08,0.43,2,79,11,Hotels and Inns Business Act | 東京都杉並区保健所 | 30杉保衛環第427号
28294359,OM12/Tokyo Skytree 7mins walk!/Sumida. Asakusa!,213271329,Sana,,Sumida Ku,35.71379,139.8118,Entire home/apt,25805,2,56,2024-12-01,0.73,13,348,7,M130006324
28294775,OM24/SumidaRiver /7minfromSkytree/Monthly ok,213271329,Sana,,Sumida Ku,35.71297,139.8104,Entire home/apt,25805,2,76,2024-12-22,0.99,13,262,21,M130006344
28294849,OM13/Tokyo Skytree 7mins walk!/Sumida. Asakusa!,213271329,Sana,,Sumida Ku,35.71488,139.80984,Entire home/apt,23920,2,68,2024-12-14,0.89,13,362,22,M130006326
28295012,OM33/SumidaRiver /7minfromSkytree/Monthly ok,213271329,Sana,,Sumida Ku,35.71305,139.81057,Entire home/apt,24391,2,59,2024-11-30,0.77,13,358,13,M130006346
28295071,OM22/SumidaRiver /7minfromSkytree/Monthly ok,213271329,Sana,,Sumida Ku,35.7139,139.80971,Entire home/apt,23920,2,65,2024-12-11,0.85,13,352,17,M130006338
28295098,OM31/SumidaRiver /7minfromSkytree/Monthly ok,213271329,Sana,,Sumida Ku,35.71386,139.81171,Entire home/apt,25049,2,74,2024-12-05,0.97,13,328,18,M130006345
28295176,OM52/Sumida/Asakusa/7minfromSkytree/Monthly ok,213271329,Sana,,Sumida Ku,35.71356,139.81006,Entire home/apt,24862,2,68,2024-12-08,0.89,13,313,11,M130006356
28295443,OM23/SumidaRiver /7minfromSkytree/Monthly ok,213271329,Sana,,Sumida Ku,35.71328,139.81131,Entire home/apt,23920,2,80,2024-11-02,1.05,13,358,17,M130006341
28297307,OM42/SumidaRiver/7minfromSkytree,213271329,Sana,,Sumida Ku,35.71381,139.80972,Entire home/apt,24214,2,65,2024-12-17,0.85,13,359,17,M130006351
28297319,OM43/Sumida/Asakusa/7minfromSkytree/Monthly ok,213271329,Sana,,Sumida Ku,35.71379,139.81196,Entire home/apt,22978,2,67,2024-10-30,0.88,13,364,16,M130006354
28297324,OM44/Sumida/Asakusa/7minfromSkytree/Monthly ok,213271329,Sana,,Sumida Ku,35.71526,139.80999,Entire home/apt,26286,2,90,2024-12-14,1.18,13,250,18,M130006355
28302559,Sato san's Rest ～dormitory room～,119542101,Nana & Yuta,,Arakawa Ku,35.73449,139.79033,Shared room,11429,1,14,2024-11-26,0.20,4,32,2,Hotels and Inns Business Act | 荒川区保健所 | 27荒保衛環き(三)第1号
28303760,4階3室、エレベーター屋上、駅3分、成田羽田空港直行、浅草寺8分、スカイツリー12分、ディズニーバス,58679845,輝,,Sumida Ku,35.71041488647461,139.80325317382812,Entire home/apt,24271,1,88,2024-12-15,1.19,4,186,17,M130005677
28323299,"#204 Offering you ""REAL TOKYO LIFE""",206578712,The Team Mickey,,Taito Ku,35.70664,139.79522,Entire home/apt,15714,2,74,2024-12-15,0.97,1,101,25,M130006911
28323423,新宿の閑静な住宅街『和室の個室でローカルなTOKYOステイ』（朝食付き）,212270562,紀子,,Shinjuku Ku,35.71966,139.69375,Private room,9500,1,100,2024-12-11,1.31,1,4,33,M130005489
28344100,#21/Near Shinjuku!/4min from station/Free WIFI,214015771,John,,Shinjuku Ku,35.70059,139.70639,Entire home/apt,21429,2,116,2024-12-17,1.52,14,0,11,M130007306
28345281,#22/Near Shinjuku!/4min from station/Free Wi-Fi,214015771,John,,Shinjuku Ku,35.70079,139.70634,Entire home/apt,17214,2,121,2024-12-24,1.58,14,98,33,M130007307
28347509,BEST location!8min walk to Shinjuku sta. west exit,102648387,N,,Shinjuku Ku,35.69541,139.69603,Entire home/apt,,1,153,2024-12-25,2.25,7,156,50,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第58号
28348490,【Go to】5 min to Sta. /3ppl/Nearly Shinjuku 103,211278290,Tanaka,,Shinjuku Ku,35.69521,139.71953,Entire home/apt,15165,2,121,2024-12-28,1.58,1,163,18,M130007300
28357573,NN21-2 Bed rooms 5 minutes walk fr station 秋葉原 浅草近,15028041,Ray,,Taito Ku,35.70363,139.78726,Entire home/apt,32429,3,56,2024-12-17,0.74,14,85,6,M130006863
28371492,w/Breakfast. calming space. 13 mins to inner city,214203053,Yagi,,Suginami Ku,35.67534150115842,139.63408970832828,Private room,33571,1,137,2024-11-24,1.79,1,142,23,M130007266
28373420,202整套房子一和園民泊近東京駅新宿駅，距中野駅700米，JR线東京駅10分钟全新高装五星标准,165180864,金珠,,Nakano Ku,35.70732,139.67273,Entire home/apt,22782,2,19,2024-11-26,0.25,3,346,2,Hotels and Inns Business Act | 中野区保健所 | 6中健衛環第154号
28374194,Close to Sensoji (Asakusa Temple) 浅草寺裏、2分です！,207899022,勝利,,Taito Ku,35.71933,139.79776,Private room,6929,1,125,2024-12-17,1.69,1,12,36,M130007770
28374432,WPO馬場 ユニット7 JR高田馬場駅 「シングル」,85986633,Naoki & Kouki,,Toshima Ku,35.71526,139.71091,Entire home/apt,,2,21,2024-04-16,0.28,6,0,2,M130006411
28377002,201.整套房子一和園民泊近東京駅新宿駅，距中野駅700米，JR线東京駅10分钟全新高装五星标准,165180864,金珠,,Nakano Ku,35.70732,139.67273,Entire home/apt,20793,2,25,2024-12-26,0.33,3,181,6,Hotels and Inns Business Act | 中野区保健所 | 6中健衛環第154号
28389091,102ホテル含厨卫整套房子距新宿駅電車4分，可做饭，距JR総武線中野駅700米，近東京、上野、秋葉原,182388076,金珠,,Nakano Ku,35.70732,139.67273,Entire home/apt,16142,2,29,2024-12-16,0.38,4,238,7,Hotels and Inns Business Act | 中野区保健所 | 6中健衛環第154号
28390438,"302,整套房子一和園民泊近東京駅新宿駅，距中野駅700米，JR线東京駅10分钟全新高装五星标准",165180864,金珠,,Nakano Ku,35.70732,139.67273,Entire home/apt,21079,2,8,2019-04-16,0.10,3,334,0,Hotels and Inns Business Act | 中野区保健所 | 6中健衛環第154号
28393580,"Nearest Iriya,Ueno stn. Max 8ppl/family,grouptrip",214352025,Meiying,,Taito Ku,35.72083,139.78386,Private room,18171,2,74,2024-11-20,0.97,1,189,14,M130005295
28403357,North Otsuka★ 602★Max4ppl★Airport50mins!,211795510,Kei,,Toshima Ku,35.73231,139.7283,Entire home/apt,,2,70,2024-11-15,0.92,7,0,10,M130006169
28412878,OM11/Tokyo Skytree 7mins walk!/Sumida. Asakusa!,213271329,Sana,,Sumida Ku,35.71345,139.80987,Entire home/apt,22978,2,65,2024-12-17,0.85,13,365,14,M130006323
28414786,OM53Sumida/Asakusa/7minfromSkytree/Monthly ok,213271329,Sana,,Sumida Ku,35.71319,139.81176,Entire home/apt,24214,2,72,2024-12-16,0.94,13,323,16,M130006357
28428657,Near Shibuya Sta.8 minutes walk ! Hyper Area.New!,33947232,Ko,,Shibuya Ku,35.65539,139.71024,Entire home/apt,24204,3,90,2024-12-20,1.18,4,290,12,M130005929
28442564,4 min. walk from the sta!Cute furnished room/aF,214714713,Ichika,,Shinjuku Ku,35.71094,139.71505,Entire home/apt,100000,30,84,2024-03-06,1.11,2,177,8,M130007194
28442591,#23/东新宿徒步4分钟！可爱舒适客房/Free WIFI,214015771,John,,Shinjuku Ku,35.70013,139.706,Entire home/apt,30286,2,113,2024-12-27,1.80,14,65,15,M130021385
28444890,Shibuya 5min|MAX2|WiFI/DI45,201928149,Mei&Yousuke,,Shibuya Ku,35.66257,139.70108,Entire home/apt,14931,1,201,2024-12-19,2.67,1,137,46,Hotels and Inns Business Act | 東京都渋谷区保健所 | 31渋健生収第3953号
27769603,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66802,139.77937,Entire home/apt,17814,1,41,2024-09-20,0.57,14,360,12,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27769663,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66962,139.77773,Entire home/apt,17814,1,8,2024-05-23,0.11,14,360,1,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27769737,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66934,139.77756,Entire home/apt,17814,1,10,2024-11-27,0.15,14,360,4,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27769818,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,,Chuo Ku,35.66805,139.7774,Entire home/apt,17814,1,8,2024-11-22,0.12,14,337,6,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27772647,新宿より地下鉄で8分 出張 長期滞在可能 中野富士見町より徒歩圏内の和室,42901973,Norihito,,Nakano Ku,35.68618,139.66527,Private room,,2,156,2024-12-26,2.02,1,0,27,M130002221
27773953,"*3 mins to Higashi Shinjuku Sta.地鐵東新宿駅3分,獨立優美大套房#1",48477203,Shinjukubnb,,Shinjuku Ku,35.69777,139.70594,Entire home/apt,18086,1,90,2024-11-04,1.17,2,32,18,M130005644
27837387,Sparrow House. スパローハウス,68178397,Chie,,Chofu Shi,35.6508,139.56441,Entire home/apt,12000,3,107,2024-12-15,1.39,1,96,19,M130005229
27840125,Guesthouse in a temple. Japanese style.,50315845,Kanchan,,Taito Ku,35.71986,139.76903,Private room,13286,1,10,2024-04-09,0.40,3,54,2,M130000047
27840677,[4 min. from Shibuya] Max 3 people!/AF31,199463250,Yosuke,,Setagaya Ku,35.641692,139.664945,Entire home/apt,10801,2,181,2024-12-22,2.36,1,129,33,Hotels and Inns Business Act | 東京都世田谷区世田谷保健所 | 30世保生環き第348号
27859814,walk 7min. to Asakusa sta. #101,55758254,Hiromasa,,Taito Ku,35.72008,139.79081,Private room,6300,2,119,2024-12-24,1.71,3,50,46,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第296号
27865228,home,210445918,Ken,,Arakawa Ku,35.73326,139.79292,Entire home/apt,,2,91,2024-09-24,1.20,1,9,10,M130004626
27878617,Hostel 5 min for Sta. /Basic 4 bed mixed dorm,163132791,K'S House Tokyo Oasis,,Taito Ku,35.71472,139.79291,Shared room,7547,1,5,2024-09-07,0.08,8,59,2,Hotels and Inns Business Act | 東京都台東区台東保健所 | 21台台健生環き第30号
27879147,"Charming Bright Apartment, walk to Shimokitazawa!",205130250,June,,Setagaya Ku,35.66822,139.66004,Entire home/apt,35429,2,148,2024-12-16,1.95,3,204,38,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第151号
27881318,"#10/20㎡/Comfy, Simple Apt 10, 2 stops to Shinjuku",118290014,Yuna,,Shibuya Ku,35.67674,139.67947,Private room,18286,1,131,2024-12-22,1.74,5,22,35,M130030661
27884713,10min walk From Harajuku St.Wifi Comfy&Private305,102440305,Myriam,,Shibuya Ku,35.67395782470703,139.7092742919922,Entire home/apt,38500,1,88,2024-12-08,1.14,3,53,23,M130006292
27894211,Kago #34 by Shukuba HOTEL,210712855,Taka,,Shinagawa Ku,35.621835,139.740378,Entire home/apt,35086,1,96,2024-11-29,1.25,1,287,23,Hotels and Inns Business Act | 品川区保健所 | 5品保生環き第91号
27894582,"6min to Yamanote otsuka station, near Shinjuku",155990727,Sun,,Toshima Ku,35.7363,139.72835,Entire home/apt,28971,2,118,2024-12-22,1.54,1,104,32,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第268号
27914325,Natural Modern House/Private Bedrooms with Lock,210866361,Shintaro,,Toshima Ku,35.73692,139.70741,Private room,24657,1,180,2024-12-08,2.34,1,13,32,M130006348
27924769,Shinjuku central location Apt -ShinOkubo Sta(5min),145326080,Shunki,,Shinjuku Ku,35.70401,139.69986,Entire home/apt,71714,2,135,2024-11-12,1.77,25,268,20,M130006479
28528222,[REST]Close to Haneda Airport/Double /Comfortable,195984871,Qi,,Ota Ku,35.55998,139.73654,Entire home/apt,,1,227,2022-11-26,3.01,9,0,0,Special Economic Zoning Act | 30健生発第10940号
28529036,[REST]Close to Haneda Airport/Double /Comfortable,195984871,Qi,,Ota Ku,35.55959,139.7377,Entire home/apt,,1,15,2024-06-18,0.20,9,0,6,Special Economic Zoning Act | 30健生発第10940号
28530070,① Cozy Flat Easy Access to Shibuya Free Wifi,42244167,浩史,,Setagaya Ku,35.64229,139.66603,Entire home/apt,10357,1,288,2024-12-17,3.82,120,357,83,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第37号
28530380,3 mins walk from Higashi Shinjuku Station DoMoJS10,30324135,DoMo,,Shinjuku Ku,35.69982,139.70693,Entire home/apt,,1,62,2024-09-22,0.83,43,141,7,M130005362
28556189,Space Chofu Fuda Independent House near the St.,152802905,Rie,,Chofu Shi,35.64912,139.5487,Entire home/apt,,28,79,2024-11-22,1.04,1,30,18,M130007580
28567665,【Hotel Garden Otsuka】2min from  Otsuka Station.,215606612,Pqd,,Toshima Ku,35.72941,139.72823,Entire home/apt,14657,1,192,2024-12-07,2.53,11,151,36,Hotels and Inns Business Act | 東京都豊島区池袋保健所 | 2豊池保衛環き第44号
28569742,上野秋叶原步行5分钟。附近大量餐厅，出行购物方便。温馨独立除菌房源，存行李，免费Wi-Fi！长期优惠,150299734,Minami,,Chiyoda Ku,35.7043,139.77223,Entire home/apt,24371,1,195,2024-12-03,2.59,13,127,55,Hotels and Inns Business Act | 東京都台東区保健所 | 31台台健生環き第10047号
28587919,3 mins walk from Higashi Shinjuku Station DoMoJS11,30324135,DoMo,,Shinjuku Ku,35.70192,139.70844,Entire home/apt,23000,1,55,2024-12-03,0.73,43,106,20,M130005363
28588141,3 mins walk from Higashi Shinjuku Station DoMoJS12,30324135,DoMo,,Shinjuku Ku,35.7018,139.70611,Entire home/apt,26571,1,45,2024-09-30,0.60,43,77,3,M130005364
28589475,3 mins walk from Higashi Shinjuku Station DoMoJS13,30324135,DoMo,,Shinjuku Ku,35.69966,139.70786,Entire home/apt,22571,1,68,2024-12-03,0.90,43,143,14,M130005365
28589957,浅草や東京スカイツリーが近い小さな日本庭園の大きな家。広いテラスでゆったりと。,43230315,Hirotake,,Katsushika Ku,35.73082,139.83576,Entire home/apt,116748,1,207,2024-11-23,2.76,3,271,24,M130005697
28591273,Newly Built 3 BR House! Skytree/2 min sta,16188418,Ken,,Sumida Ku,35.71809,139.81405,Entire home/apt,82575,1,55,2024-12-09,0.72,10,358,12,Hotels and Inns Business Act | 墨田区保健所 | 5墨福衛生環第185号
28591621,3 mins walk from Higashi Shinjuku Station DoMoJS14,30324135,DoMo,,Shinjuku Ku,35.70138,139.70827,Entire home/apt,22714,1,73,2024-12-15,0.96,43,121,9,M130005366
28618459,Room201、13min to Shinjuku/3mins to sta,62029756,Jing,,Setagaya Ku,35.66868059884807,139.62569911032915,Entire home/apt,12000,3,129,2024-12-26,1.72,2,129,23,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第198号
28620625,1LDK 2 mins walk from JR Shinokubo Station SF01,30324135,DoMo,,Shinjuku Ku,35.69987,139.69761,Entire home/apt,46286,1,58,2024-10-20,0.77,43,101,9,M130005791
28628677,#2 50㎡ Renovated Spacious House near Shinjuku/WiFi,200518670,Jun,,Suginami Ku,35.72321,139.62165,Entire home/apt,53800,1,81,2024-10-21,1.08,2,304,17,M130006857
28654831,#1B Nostalgic house & daily life /3BR,55206101,Tomo,,Shinjuku Ku,35.7117540753267,139.70897591325803,Entire home/apt,,2,100,2024-09-30,1.38,3,0,50,M130007947
28665244,Spacious & avant-grade JP Style in Akasaka 2F,9018856,Vivian,,Minato Ku,35.66995,139.73997,Entire home/apt,48626,3,136,2024-12-25,1.79,14,32,39,Hotels and Inns Business Act | 港区みなと保健所 | 30港み生環き第63号
28669823,1LDK/2 mins walk fr JR Shinokubo Station DoMo SF05,30324135,DoMo,,Shinjuku Ku,35.70094,139.69798,Entire home/apt,46143,1,89,2024-12-08,1.18,43,115,16,M130005799
28674298,1LDK/2 mins walk fr JR Shinokubo Station DoMo SF09,30324135,DoMo,,Shinjuku Ku,35.69999,139.69596,Entire home/apt,46286,1,44,2024-12-11,0.59,43,73,9,M130005803
28674921,1LDK/2 mins walk fr JR Shinokubo Station DoMo SF10,30324135,DoMo,,Shinjuku Ku,35.70164,139.69719,Entire home/apt,46286,1,60,2024-12-08,0.79,43,110,8,M130005808
28676681,Indoor Camp in Asakusa/Free WiFi/Max5p,42244167,浩史,,Taito Ku,35.72303,139.78933,Entire home/apt,36249,1,174,2024-12-21,2.32,120,4,17,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第59号
28716543,SUNNY GARDEN101,197268556,Heyao,,Katsushika Ku,35.75308,139.8671,Entire home/apt,9029,1,118,2024-12-23,1.55,9,136,40,Hotels and Inns Business Act | 31葛保生環 | 第244号
28720694,Shinjuku 8min Shin Okubo 4min Okubo 2min 90㎡3LDK2w,213641008,Riko,,Shinjuku Ku,35.6987,139.69884,Entire home/apt,90857,2,53,2024-10-08,0.71,5,88,4,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第66号
28721294,Petite cozy 2mit Nakameguro Delicious location 201,213641008,Riko,,Meguro Ku,35.64551,139.69992,Entire home/apt,26429,2,133,2024-12-27,1.76,5,69,28,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第35号
28723411,.,45410526,Josie,,Sumida Ku,35.71528415471055,139.82457661391823,Entire home/apt,15100,1,98,2024-12-11,1.32,2,141,24,M130009474
28726535,Shinagawa 5mins/ Shibuya7mins/Hot spring/WIFI,104096097,Julian,,Shinagawa Ku,35.620625,139.718613,Entire home/apt,36571,2,113,2024-12-22,1.50,4,292,16,M130007865
