id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33474456,台北中山車站5分鐘/TPE MRT 3Mins/西門町寧夏夜市中山商圈/京站高鐵台鐵/台中高雄墾丁,52851224,Yi-An,,大同區,25.04937,121.51781,Entire home/apt,2514,1,166,2024-12-23,2.38,1,78,32,
33474988,"Bright double bed room near NTNU, PCCU & TKU (83A)",130827969,Wenchi,,中正區,25.03025,121.51972,Private room,550,30,2,2024-08-10,0.03,61,227,1,
33485869,TPE NTU Gongguan Studio(MRT 3mints ShiDa Market),79989726,Amy,,中正區,25.0167,121.53161,Entire home/apt,2054,30,10,2020-03-08,0.14,10,181,0,
33531522,捷運雙連&中山10分鐘 |獨立四人套房 陽台洗衣機 獨立乾濕分離衛浴(B),233073725,Noodle,,中山區,25.055232731258904,121.52506940066816,Entire home/apt,3086,1,6,2024-02-16,0.09,7,54,2,
33534863,"（居家宜居另恰）Amy9台北台大公館豪華精品""家Home""公寓,近MRT捷運公館站師大夜市台大校園",79989726,Amy,,中正區,25.01659,121.53126,Entire home/apt,2558,90,18,2021-06-27,0.26,10,181,0,
33536980,YCA【2bdrm】Yongchun MRT 30sec /Central trash manage,213704427,Zoe,,信義區,25.04193,121.57606,Entire home/apt,3343,30,71,2024-12-02,1.03,23,97,16,
33624785,Taipei Daan District  Suite near NTU&NTUST&NTNU,107651931,曉珊,,大安區,25.0268356692994,121.5456568515397,Private room,850,28,0,,,25,300,0,
33634207,FUN!Taipei G82/ TAIPEI 101/ 5 min XIMEN MRT,221534550,Anne,,萬華區,25.04479,121.50358,Entire home/apt,1629,2,49,2024-10-13,0.71,48,68,7,
33666617,大安區捷運陽台套房&月租/NTU/NTUST/NTNU (Elevator building),107651931,曉珊,,大安區,25.02347,121.54424,Private room,850,28,0,,,25,213,0,
33672916,快樂西門享溫馨,253795520,小邱,,萬華區,25.04173,121.50573,Private room,904,1,228,2024-12-17,6.59,2,317,88,
33698861,Monthly NTNU MTC 5 minutes walk TLI CLC NTUE,17148416,Philips,,大安區,25.02511,121.52981,Entire home/apt,1088,31,5,2024-09-30,0.07,10,231,1,
33706729,8人雙主臥大4房3衛浴［按摩浴缸］，親子溫馨宅/遊戲區，MRT台電大樓，近師大、公館夜市。,232313652,Nancy,,大安區,25.02181,121.53276,Entire home/apt,6398,50,44,2020-02-02,0.63,1,91,0,
33721411,歡迎長租&信義Taipei 101@誠品@微風南山@新光三越@MRT 站走路1分鐘,25523787,New Apt,,信義區,25.03112,121.5623,Entire home/apt,3440,28,1,2022-01-13,0.03,26,54,0,
33762326,Near MRT@Shilin brand new 3Bedrooms Elegance,168846117,Chi,,士林區,25.10441,121.52862,Entire home/apt,3880,14,45,2024-12-08,0.65,4,235,15,
33783447,台北西門雙捷運站 2～4人獨立套房 電梯大樓（月租）（未開放國內訂房）,30907882,Peter,,萬華區,25.04205,121.50646,Entire home/apt,1306,3,27,2024-08-26,1.24,3,69,1,
33784312,西門捷運站3分鐘   2～4人 獨立套房 電梯大樓（月租）（國內訂房尚未開放）,35512293,Sunny,,萬華區,25.0419,121.50784,Entire home/apt,1306,3,2,2023-08-16,0.03,3,64,0,
33840458,接機優惠Dec hot sale  beautiful elevator house,119870232,도민,,大安區,25.04363,121.54207,Entire home/apt,4645,2,81,2024-12-28,1.17,17,359,13,
33860719,Taipei A2/XIMEN/Taipei 101/ 1-5 pax/ MONTHLY PROMO,221534550,Anne,,萬華區,25.04369,121.50788,Entire home/apt,1657,2,53,2024-11-23,0.76,48,88,17,
33866650,新推出信義區高級親子度假豪宅交通暢／世貿捷運3分鐘／Taipei101 XinYi District,57593093,Angel,,信義區,25.030956,121.559508,Entire home/apt,6480,1,21,2024-12-22,1.24,7,318,5,
33947510,【TaipeiXimending Lift studio_18】,21867853,Teddy,,萬華區,25.04378,121.50641,Entire home/apt,2503,3,124,2024-11-18,1.79,16,156,27,
33951132,Spacious room (10 mins walks NTNU MTC ),130827969,Wenchi,,大安區,25.02846,121.52233,Private room,600,30,0,,,61,363,0,
34032335,Metro 7mins walk-Zhongshan Elementary School,93060074,Jessica,,中山區,25.06811,121.52674,Private room,1687,2,16,2024-12-15,0.23,3,220,9,
34045581,"XS＆XL House # Sky garden
下樓就是西門町^^",104613276,Ivy,,萬華區,25.04385,121.50735,Entire home/apt,1609,3,114,2024-12-18,1.66,4,52,35,
34083082,"Sleep Inn R3, 2-4人房, 下樓即是台北車站捷運Z2出口",210300300,Frank,,中正區,25.04863,121.5167,Private room,3857,2,62,2024-03-14,0.93,8,267,4,
34085448,MOJI_寬敞舒適3房2衛2廳_5分鐘到西門站LD,140917365,K,,萬華區,25.04171,121.50524,Entire home/apt,7071,3,113,2024-12-12,1.77,5,285,34,
34128413,"5 mins to MRT Zhongxiao Fuxing, studio for two",21506709,Maggie,,大安區,25.04425254694734,121.5447108622396,Entire home/apt,2160,28,52,2024-08-07,0.76,27,86,4,
34160586,"5 mins to MRT Zhongxiao Fuxing, studio for 3",21506709,Maggie,,大安區,25.04291,121.54328,Entire home/apt,2617,28,48,2024-09-30,0.70,27,71,2,
34242609,"Muzha Downtown, near Chengchi University",252228576,Yukai,,文山區,24.99153,121.5683,Shared room,550,30,8,2023-08-07,0.12,1,305,0,
34244190,【微笑的家 Smile】2~4人房  優質房源/有陽台/洗衣機/WIFI/西門站步行5分鐘,21197641,Dabao,,萬華區,25.043088912963867,121.50526428222656,Entire home/apt,2229,2,116,2024-12-27,1.68,7,144,38,
34244447,JustHome MRT 5mins walk/2bedroom/2bathroom/balcony,258541327,Ric,,中山區,25.058348005602348,121.52383767947455,Entire home/apt,4073,3,98,2024-12-05,1.48,1,142,21,
34248422,Metro 7mins walk-Zhongshan Elementary School,93060074,Jessica,,中山區,25.06825,121.52619,Private room,1674,2,14,2024-12-09,0.20,3,265,7,
34381521,接機優惠Dec hot sale走路只需6分钟就能到达大巨蛋/Villa+1free parking,119870232,도민,,大安區,25.04432,121.54761,Entire home/apt,5610,2,144,2024-09-24,2.10,17,353,18,
34389513,4B4b(Three Master Bedrooms) 1 Min to Blue Line MRT,1398361,Second,,大安區,25.04296,121.55571,Entire home/apt,16241,1,80,2024-12-27,1.17,11,98,25,
34402355,Hot spring suite - Mr.Hotspring's Beitou Bar,25866713,溫泉先生!Freeman,,北投區,25.13555,121.50292,Entire home/apt,4672,30,20,2024-12-10,0.30,1,292,2,
34408209,離捷運站一分鐘，附近有超市、麥當勞及傳統市場，交通便利生活機能方便。,73131755,May,,大安區,25.01942,121.55659,Entire home/apt,2653,7,32,2024-12-11,0.90,3,287,11,
34433541,[大安區]超讚房東！北歐清新風~捷運4分鐘、台北101、臨江夜市、電梯、4房2衛浴、嬰兒床、遊戲區。,89615110,Kevin,,大安區,25.03485,121.54987,Entire home/apt,6515,2,79,2024-02-26,1.16,3,184,8,
34468544,2 Rooms for 3-4 People (Shared flat),93060074,Jessica,,中山區,25.06644,121.52581,Private room,3650,1,22,2021-04-03,0.32,3,87,0,
34481857,"Taipei NTU Gongguan Loft(MRT 3mints, ShiDa Market)",79989726,Amy,,中正區,25.01498,121.53277,Entire home/apt,2515,90,11,2020-11-06,0.16,10,107,0,
34546616,Single Room Close to MRT Zhongshan,183254578,Michelle,,中山區,25.05052,121.52371,Hotel room,2862,1,4,2023-09-20,0.06,5,339,0,
34546782,Quad Room Close to MRT Zhongshan,183254578,Michelle,,中山區,25.05052,121.52371,Hotel room,3776,1,3,2021-12-26,0.05,5,277,0,
34581872,安捷羅馬假期會館-酒店式長租公寓雅緻標準套房Standard Suite,179891886,捷,,中山區,25.07904,121.56043,Entire home/apt,,30,0,,,5,0,0,
34584520,安捷京站會館酒店式長租公寓豪華商務套房Business Deluxe(3 mins to MRT),179891886,捷,,大同區,25.05002,121.51799,Private room,,30,0,,,5,0,0,
34585766,安捷羅馬假期會館-酒店式長租公寓豪華商務套房Business Deluxe Suite,179891886,捷,,中山區,25.08052,121.56028,Private room,,30,0,,,5,0,0,
34587256,安捷新生會館-酒店式長租公寓雅緻標準套房Standard Suite,179891886,捷,,中山區,25.063276,121.52726,Entire home/apt,,30,0,,,5,0,0,
34631751,Owl Nest in Shilin Night Market,4762726,FuJen,,士林區,25.0959,121.524,Private room,1050,30,55,2024-09-29,0.80,7,139,4,
34656239,晴光商圈捷運旁挑高樓中樓上.下區隔2房～可住3人（樓上雙人床，樓下單人床）,74339328,Lynn,,中山區,25.05106,121.52377,Entire home/apt,,30,15,2024-02-29,0.60,3,0,3,
34704789,【酒精消毒】超優惠～高樓景觀現代時尚&挑高4米2 科技大樓捷運站1min【Da'an G】,50337636,B V,,大安區,25.024282875805547,121.54369032422014,Entire home/apt,8557,5,198,2024-12-06,2.89,7,177,45,
34706008,Luxury Studio-24hrs security-MRT-Taipei 101_12,20812835,Luxury Flat Team,,信義區,25.03036,121.55859,Entire home/apt,3500,10,0,,,7,82,0,
34708387,[Taipei journey602] MRT Zhongshan Station 8min 602,57698182,Taipei Journey,,中山區,25.05334,121.52494,Hotel room,,1,1,2019-08-16,0.02,27,0,0,
34742616,Brand new Room SUPER CLOSE to MRT R05 Daan Station,28388939,紹剛 (Sam),,大安區,25.03349,121.5444,Private room,1136,1,41,2024-12-15,0.65,1,65,24,
34759982,"《捷運小巨蛋站_步行3分鐘》Central Taipei, Private Studio",262143571,Louis,,松山區,25.05263,121.5542,Entire home/apt,1571,3,73,2024-12-13,1.08,5,46,11,
34829989,Taipei LUXURY/JIANTAN MRT 6 MIN/TAIPEI 101/XIMEN.,221534550,Anne,,士林區,25.080344,121.522468,Entire home/apt,3786,2,82,2024-12-10,1.22,48,62,23,
34876746,"Apt B. Welcome Taipei Long stay 4 ppls, 3 mins MRT",216819425,Vivi,,大安區,25.039549727531025,121.55701232216734,Entire home/apt,8381,2,43,2024-11-17,0.64,6,354,10,
34897346,White House白宮 Taipei Ximen 西門町電影公園 movie park,114347966,Jenny,,萬華區,25.04344,121.50628,Entire home/apt,2643,2,96,2024-12-09,1.41,4,78,36,
34911537,"Bright double bed room near CKS ( NTNU, TKU)",130827969,Wenchi,,中正區,25.03199,121.51956,Private room,,30,0,,,61,289,0,
34969247,頂樓獨立套房 | 超舒適與設計感絕佳的工作室 | 夜市美食天堂 | Netflix看到飽,15838529,Eric,,大安區,25.02895,121.55428,Entire home/apt,3094,5,57,2024-12-12,0.85,5,148,13,
35082474,Sophisticated bright 3BR in the heart of Taipei,9018856,Vivian,,大安區,25.03784,121.53756,Entire home/apt,7218,7,31,2024-12-06,0.46,2,237,8,
35102620,國際建築設計獲獎房,264421328,Sugar,,松山區,25.06495,121.5487,Entire home/apt,9810,180,36,2020-03-22,0.54,1,365,0,
35131035,新房源有廚房Taipei 101/ World Trade Center/ MRT Station,114965780,Tiffany,,信義區,25.03222965379469,121.55932731206538,Entire home/apt,4686,2,71,2024-12-24,1.05,2,124,38,
35141641,Super View Taipei 101  cozy Apt,25523787,New Apt,,信義區,25.03172,121.55827,Entire home/apt,3159,14,7,2023-11-06,0.11,26,229,0,
35151208,𖥅【台北車站 西門町 中正紀念堂 】8人團體房-乾淨漂亮 交通方便,118169489,Cing,,中正區,25.04517,121.51088,Private room,,1,7,2023-05-03,0.11,8,121,0,
35167495,哥本哈根 | 舒適雅房 | 通化夜市 | Netflix看到飽 | 信義安和3min,15838529,Eric,,大安區,25.02908,121.55421,Entire home/apt,3000,7,55,2024-12-26,0.83,5,160,12,
35188804,簡簡風清新格調 | 舒適與設計感絕佳小套房 | 信義安和站3分鐘 | Netflix看到飽,15838529,Eric,,大安區,25.03099,121.55371,Entire home/apt,2943,4,46,2024-12-10,0.69,5,170,10,
35206331,接機優惠 Dec hot sale gorgeous palace讓房子成為你們故事的開始,15706026,Atwood,,信義區,25.04382,121.56386,Entire home/apt,6375,2,96,2024-12-27,1.41,12,355,10,
35211573,《捷運南京復興站》近微風廣場、東區【可住2人，獨立衛浴】有陽台曬衣服，全新家電，電梯大樓，商務短租,262143571,Louis,,松山區,25.04881,121.54585,Entire home/apt,1529,2,67,2024-11-30,0.99,5,107,6,
35258067,Le Villa Style@西門町Ximen Designer House(1~7人) MRT.,110126722,路易,,萬華區,25.03765,121.50582,Entire home/apt,4814,1,157,2024-12-17,2.36,3,44,54,
35267317,水晶捷運旁美房,263632879,麗麗,,中山區,25.06127,121.54294,Private room,5800,1,0,,,1,180,0,
35319204,西門捷運5分鐘挑高小宅 全新翻新 全新上架 特優惠期間,102037497,Li,,萬華區,25.04305,121.50384,Entire home/apt,1533,3,91,2024-12-12,1.34,1,79,30,
35336562,Kanahei ‘s 卡娜赫拉小屋@ 西門,9681991,Clive,,萬華區,25.04404,121.50313,Entire home/apt,2314,2,79,2024-12-10,1.18,2,59,37,
35354880,Cozy double bed room near NTNU PCCU TKU,130827969,Wenchi,,中正區,25.0412,121.52008,Private room,550,30,0,,,61,247,0,
35456258,@Ximen(A)4F/西門站650m/高cp值/4樓需爬梯/24H家樂福/行李寄放/超值2-4人房,232252031,Cosin,,萬華區,25.03828,121.50242,Entire home/apt,1073,2,105,2024-12-25,1.56,9,53,34,
35466740,Warm Ximen Station 5 mins,263387149,Aaron,,萬華區,25.04525,121.50682,Entire home/apt,,3,77,2024-12-14,1.14,1,47,30,
35474740,捷運站邊，獨立衛浴 .交通方便，裝潢如新，採光極嘉，生活機能便利，近市場便利店，飲食選擇多,250229599,Chang,,中山區,25.0594425201416,121.53157043457031,Private room,999,30,0,,,2,89,0,
35523563,"交通方便 西門  台北車站Convenient, clean Travel",74768180,晴,,中正區,25.04701,121.51099,Shared room,921,1,6,2024-11-07,0.09,1,6,1,
35527272,Sun plaza-Taipei 101 sleep on the cloud 近捷運MRT,246887329,En Chi,,信義區,25.02958,121.55843,Entire home/apt,3173,18,67,2024-11-25,1.00,4,141,12,
35583592,@Ximen(A)3F/西門站650m/近24hr家樂福便利店/超值6人房/獨立衛浴大陽台/行李寄放,232252031,Cosin,,萬華區,25.03854,121.50414,Entire home/apt,1101,2,106,2024-12-26,1.57,9,50,37,
35584078,@Ximen(A)2F/西門站650m/有陽台/工業風/24hr家樂福超商/行李寄放/超值CP6人房,232252031,Cosin,,萬華區,25.04014,121.50245,Entire home/apt,1101,2,100,2024-12-19,1.48,9,50,41,
35585028,台北101旁/舒適電梯大樓/捷運站旁/可6人入住Hello Taipei,146254191,Joseph & Elva,,信義區,25.03447,121.57486,Entire home/apt,5859,30,31,2023-07-04,0.46,30,91,0,
35608644,@Ximen(A)1F/ 西門站650m /時尚2人房/近西門家樂福/1F免爬梯/行李寄放/獨立衛浴,232252031,Cosin,,萬華區,25.03806,121.50357,Entire home/apt,837,20,91,2024-12-24,1.35,9,156,26,
35642455,"Modern 3B3b, 1 Min to Taipei Main Station MRT Y17",268135087,Richard,,大同區,25.05152,121.51436,Entire home/apt,12796,1,84,2024-12-18,1.25,14,89,23,
35651065,Designed Sweet MRT Studio,48286394,Maggie,,文山區,25.00174,121.55679,Entire home/apt,,30,0,,,1,0,0,
35691726,Swedish Apt. | Monthly Special | 3min to Daan MRT,15838529,Eric,,大安區,25.03586,121.54504,Entire home/apt,4593,5,35,2024-12-10,0.52,5,171,9,
35776223,2BR Cozy Loft/Heart of downtown/近行天宮MRT/中山區/附近超商多,269110168,Ruby,,中山區,25.0565,121.52997,Entire home/apt,3457,2,50,2024-11-30,0.75,1,175,11,
35810811,《西門町電梯6至7人房A》第7位不加價、平日和假日價格一樣、距離MRT西門站走路兩分鐘、西門夜市,115100354,Anna,,萬華區,25.04274,121.50735,Entire home/apt,3243,4,52,2024-12-08,0.77,11,281,10,
35812961,《西門町電梯6人房B》平日假日價格一樣、距離MRT西門站走路2分鐘、西門町夜市商圈,115100354,Anna,,萬華區,25.04388,121.50706,Entire home/apt,2756,4,31,2024-10-18,0.46,11,278,10,
35813632,《西門町簡約經濟5人房C》有電梯、平日假日價格一樣、距離MRT西門站走路2分鐘,115100354,Anna,,萬華區,25.04245,121.50743,Entire home/apt,1971,4,75,2024-11-25,1.11,11,297,28,
35819282,《西門町電梯4人房E》平日假日價格不變、距離MRT西門站走路2分鐘,115100354,Anna,,萬華區,25.04474,121.5087,Entire home/apt,2299,4,30,2024-05-26,0.45,11,289,4,
35820687,《西門町簡約經濟2~4人房》有電梯、平日假日價格不變、距離MRT西門站走路2分鐘,115100354,Anna,,萬華區,25.0431,121.50678,Entire home/apt,1928,4,19,2024-10-06,0.29,11,312,7,
35821024,《西門町簡約經濟2~3人房》有電梯、距離MRT西門站走路2分鐘,115100354,Anna,,萬華區,25.042266196232298,121.50763911057112,Entire home/apt,1413,4,22,2024-10-06,0.33,11,318,5,
35822363,《西門町3人經濟房》平日假日價格不變、距離捷運西門站3~5分鐘、有電梯、有公園,115100354,Anna,,萬華區,25.04159,121.50765,Entire home/apt,1791,4,46,2024-10-16,0.68,11,298,8,
35826042,《西門町簡約經濟4~5人房F》有電梯、平日假日價格不變、距離MRT西門站走路2分鐘,115100354,Anna,,萬華區,25.04271,121.50741,Entire home/apt,1871,4,42,2024-12-09,0.66,11,269,9,
35833908,Happy Trip~旅程~挑高閣樓 台北車站 京站 長短租 WiFi,171974684,Win,,中正區,25.04867,121.51758,Entire home/apt,1915,2,106,2024-11-07,1.58,12,165,22,
35858437,西門禁煙（月租）3分鐘捷運2～3人電梯大樓My home小清新（國內訂房尚未開放）,161246735,Blue Sky,,萬華區,25.04223,121.50806,Entire home/apt,5000,3,33,2024-11-12,0.49,7,87,9,
35886933,"《4 Min to MRT》TAIPEI 101, Newly renovated, Cozy",262143571,Louis,,信義區,25.043596402016828,121.5645802078487,Entire home/apt,1229,12,33,2024-12-14,0.51,5,152,11,
35920557,"5 mins to MRT Zhongxiao Fuxing, studio for four",21506709,Maggie,,大安區,25.04477,121.54417,Entire home/apt,,28,68,2024-12-02,1.01,27,32,8,
35923505,「Relaxing MRT Ximen 6exit 3min 」西門捷運 2~3人房,161075300,Aaron,,萬華區,25.02675,121.4981,Entire home/apt,1671,4,6,2024-12-08,0.33,1,49,1,
35961815,"5 mins to MRT Zhongxiao Fuxing, studio for four",21506709,Maggie,,大安區,25.04319,121.54253,Entire home/apt,2423,28,67,2024-12-15,1.00,27,87,11,
35978172,西門町 Ximending MRT타이베이 시먼 딩（輕工業2）新大樓～獨立空間電梯房~月租~裝潢新,204934548,Vivian,,萬華區,25.03938,121.50598,Entire home/apt,2443,2,134,2024-12-27,2.01,4,131,41,
36010824,市中心地段 | 北歐風光 | 親子旅遊住宿首選 | 大安站三分鐘 | 月租優惠中,15838529,Eric,,大安區,25.03366,121.54554,Entire home/apt,3937,5,41,2024-12-15,0.61,5,168,5,
36115221,Taipei NTNU Apt B&W Room 4F-1,125647931,Adam,,大安區,25.023231506347656,121.52854919433594,Private room,,365,0,,,12,89,0,
36242960,Cozy Apartment by Yong Kang Park,170118107,Katherine,,大安區,25.033285,121.529968,Entire home/apt,4197,3,25,2024-12-23,0.41,1,274,10,
36330554,202New decoration / MRT walk as long as 3 minutes,100003062,Arch,,大安區,25.02977,121.55436,Entire home/apt,1664,2,45,2024-12-21,0.68,5,74,18,
36360947,Wood Home - Ximen MRT 捷運西門站(3-4人)@台北西門町,82213675,大寶,,萬華區,25.04239,121.50445,Entire home/apt,2343,3,111,2024-12-24,1.68,1,72,63,
36391069,台北教育大學台大師大遠企101電梯高樓、近科技大樓地鐵、大套房月租,21959873,Mimi,,大安區,25.02398,121.54617,Private room,,28,1,2024-01-18,0.09,4,0,1,
36405754,劍潭捷運站精緻套房(適合1~4人合住)-靠近士林夜市生活機能便利-歡迎月租(私訊詳談),101237180,Jimmy,,士林區,25.08964,121.52477,Private room,1350,3,138,2024-12-18,2.08,4,83,15,
36579371,"5 min MRT｜101&City Hall, 3 BDR w/ Kitchen・100㎡｜ZX5",242730194,Kolette,,信義區,25.04285,121.56959,Entire home/apt,4818,30,51,2023-11-11,0.77,67,69,0,
36593080,50% off monthly/Shilin MRT 5 min/Garden Apartment,236777678,Jack,,士林區,25.0967,121.52529,Entire home/apt,5643,5,46,2024-12-18,0.69,4,143,12,
36617687,大直捷運站步行3分鐘／明水路挑高大公寓／獨立雅房B／月租 / 大坪數雙人房 / 內湖科學園區,247125177,Tina,,中山區,25.07805,121.5477,Private room,871,30,39,2024-11-25,0.59,5,328,2,
36618830,大直捷運站步行3分鐘／明水路挑高大公寓／獨立雅房C／月租 / 大坪數雙人房 / 內湖科學園區,247125177,Tina,,中山區,25.07805,121.5477,Private room,899,30,59,2024-04-01,0.89,5,350,2,
36652170,"Taipei NTU Gongguan Loft(MRT 3mints, ShiDa Market)",79989726,Amy,,中正區,25.01653,121.52882,Entire home/apt,1918,90,9,2021-01-29,0.14,10,127,0,
36690786,monthly rental~Chiang Kaishek Memorial Hall Sta.,93336081,Vic,,中正區,25.03157,121.51881,Entire home/apt,,100,96,2024-08-25,1.47,1,88,8,
36750576,M98/ Taipei/ XIMEN MRT/ Monthly promotion 20%off.,221534550,Anne,,萬華區,25.02679,121.49808,Entire home/apt,1057,2,45,2024-12-14,0.68,48,83,14,
36751906,Taipei/XIMEN/M97台北車站/Taipei 101/捷運西門站/25% OFF!!!!,221534550,Anne,,萬華區,25.04628,121.50408,Entire home/apt,1200,2,32,2024-11-13,0.48,48,88,7,
